"","SecId","X","Date","diff20","bin.diff20","ksvm","nnet","rf","ada","ksvm.prob.0","ksvm.prob.1","nnet.prob","rf.prob.0","rf.prob.1","ada.prob.1","ada.prob.2","votes","voted","all.prob","voted.prob","type","sector","PriceToday","PriceForward20Days"
"221",435,65,"2009-12-01",7.240629,0,0,0,0,0,0.887977307737986,0.112022692262014,0,0.936,0.064,0.997634666010175,0.00236533398982478,0,0,0.0445970065629598,0,"test","Consumer Discretionary",46.78,48.58
"222",437,66,"2009-12-01",8.580613,0,0,0,0,0,0.954315768124363,0.0456842318756373,0,0.948,0.052,0.998799187011712,0.00120081298828833,0,0,0.0247212612159814,0,"test","Consumer Discretionary",43.07,43.91
"223",438,67,"2009-12-01",-0.86206794,0,0,0,0,0,0.840159840058547,0.159840159941453,0,0.908,0.092,0.997456536726857,0.00254346327314331,0,0,0.063595905803649,0,"test","Consumer Discretionary",19.26,18.4
"224",444,68,"2009-12-01",9.2099905,0,0,0,0,0,0.905821736683363,0.094178263316637,3.20843308171746e-05,0.812,0.188,0.987837717061428,0.0121622829385726,0,0,0.0735931576465067,0,"test","Consumer Discretionary",11.8575,13.5475
"225",448,69,"2009-12-01",-1.9186258,0,0,0,0,0,0.876610938074457,0.123389061925543,0,0.778,0.222,0.744991802771808,0.255008197228192,0,0,0.150099314788434,0,"test","Consumer Discretionary",42.18,42.43
"226",449,70,"2009-12-01",0.79340935,0,0,0,0,0,0.951661238957476,0.0483387610425237,0,0.808,0.192,0.998513622612927,0.00148637738707353,0,0,0.0604562846073993,0,"test","Consumer Discretionary",31.21,29.45
"227",457,71,"2009-12-01",10.511625,0,1,0,0,0,0.392260270173661,0.607739729826339,0,0.772,0.228,0.918030042665552,0.0819699573344478,1,0,0.229427421790197,0,"test","Consumer Discretionary",32.85,35.64
"228",462,72,"2009-12-01",3.9545655,0,0,0,0,0,0.96100630044153,0.0389936995584702,0,0.96,0.04,0.999507740693572,0.0004922593064286,0,0,0.0198714897162247,0,"test","Consumer Discretionary",18.5275,18.5325
"229",463,73,"2009-12-01",-0.23286939,0,0,0,0,0,0.907615192262095,0.0923848077379052,0,0.854,0.146,0.994539238124049,0.00546076187595149,0,0,0.0609613924034642,0,"test","Consumer Discretionary",30.01,29.99
"230",477,74,"2009-12-01",8.546901,0,0,0,0,0,0.957759550802364,0.0422404491976358,0,0.814,0.186,0.992912258219156,0.00708774178084387,0,0,0.0588320477446199,0,"test","Consumer Discretionary",76.97,82.17
"231",486,75,"2009-12-01",1.8811822,0,0,0,0,0,0.909906373072973,0.0900936269270266,0,0.824,0.176,0.973259377950299,0.0267406220497014,0,0,0.073208562244182,0,"test","Consumer Discretionary",18.95,20.58
"232",487,76,"2009-12-01",-6.430614,0,0,0,0,0,0.705005866705835,0.294994133294165,0,0.682,0.318,0.858262897843789,0.141737102156211,0,0,0.188682808862594,0,"test","Consumer Discretionary",66.37,58.93
"233",497,77,"2009-12-01",1.9097209,0,0,0,0,0,0.903916067106978,0.0960839328930224,0,0.914,0.086,0.999658073588121,0.000341926411878771,0,0,0.0456064648262253,0,"test","Consumer Discretionary",35.29,35.22
"234",501,78,"2009-12-01",5.4965377,0,0,0,0,0,0.880783302721198,0.119216697278802,0.00035714264038085,0.812,0.188,0.968348709832792,0.0316512901672082,0,0,0.0848062825215978,0,"test","Consumer Discretionary",13.759933,15.226667
"235",502,79,"2009-12-01",1.9254684,0,0,0,0,0,0.93210109678786,0.0678989032121398,0,0.932,0.068,0.997279578761896,0.00272042123810372,0,0,0.0346548311125609,0,"test","Consumer Discretionary",40.38,40.76
"236",509,80,"2009-12-01",9.242619,0,0,0,0,1,0.675748262662134,0.324251737337866,0,0.548,0.452,0.20005820835265,0.79994179164735,1,0,0.394048382246304,0,"test","Consumer Discretionary",15.27,17.02
"237",523,81,"2009-12-01",2.245891,0,0,0,0,0,0.942092051865293,0.0579079481347068,0,0.82,0.18,0.995915537487314,0.00408446251268622,0,0,0.0604981026618482,0,"test","Consumer Discretionary",40.06,35.51
"238",524,82,"2009-12-01",-5.1689863,0,0,0,0,0,0.958101150489325,0.041898849510675,0,0.65,0.35,0.694123816027218,0.305876183972782,0,0,0.174443758370864,0,"test","Consumer Discretionary",14.56,14.31
"239",529,83,"2009-12-01",10.263824,0,0,1,0,0,0.621768768524645,0.378231231475355,1,0.544,0.456,0.835499303234662,0.164500696765338,1,0,0.499682982060173,0,"test","Consumer Discretionary",55.81,61.02
"240",534,84,"2009-12-01",12.69306,1,0,0,0,0,0.844081175942974,0.155918824057026,0.460968049844877,0.796,0.204,0.991359700484897,0.00864029951510282,0,0,0.207381793354251,0,"test","Consumer Discretionary",10.74,11.675
"241",543,85,"2009-12-01",13.207555,1,1,1,1,1,0.218203468753797,0.781796531246203,1,0.46,0.54,0.00930667126148763,0.990693328738512,4,1,0.828122464996179,1,"test","Consumer Discretionary",10.73,12.6
"242",547,86,"2009-12-01",17.996943,1,0,0,0,0,0.952801049723201,0.0471989502767992,0,0.576,0.424,0.790650386310252,0.209349613689748,0,0,0.170137140991637,0,"test","Consumer Discretionary",19.25,23.21
"243",548,87,"2009-12-01",3.411889,0,0,1,0,0,0.927595193258346,0.0724048067416538,0.911707044295695,0.792,0.208,0.643758425093069,0.356241574906931,1,0,0.38708835648607,0,"test","Consumer Discretionary",23.46,29.4
"244",552,88,"2009-12-01",11.929691,1,0,1,0,0,0.921944127190428,0.0780558728095723,1,0.87,0.13,0.995782384196792,0.00421761580320846,1,0,0.303068372153195,0,"test","Consumer Discretionary",25.14,29.93
"245",558,89,"2009-12-01",-3.173101,0,0,0,0,0,0.864669632929157,0.135330367070843,0,0.788,0.212,0.784826682246935,0.215173317753065,0,0,0.140625921205977,0,"test","Consumer Discretionary",42.35,40.89
"246",559,90,"2009-12-01",18.189228,1,0,0,0,0,0.752306676703872,0.247693323296128,0,0.618,0.382,0.707729232830707,0.292270767169293,0,0,0.230491022616355,0,"test","Consumer Discretionary",12.36,14.49
"247",560,91,"2009-12-01",14.519429,1,0,0,0,0,0.935739864715539,0.0642601352844612,0,0.834,0.166,0.979749577508852,0.0202504224911483,0,0,0.0626276394439024,0,"test","Consumer Discretionary",18.96,22.4
"248",570,92,"2009-12-01",3.1999946,0,0,0,0,0,0.897139474952411,0.102860525047589,0.0310808060562727,0.784,0.216,0.94514109565415,0.0548589043458498,0,0,0.101200058862428,0,"test","Consumer Discretionary",14.51,14.19
"249",578,93,"2009-12-01",8.593154,0,0,0,0,0,0.951259245290622,0.0487407547093779,0,0.836,0.164,0.997304728557088,0.00269527144291227,0,0,0.0538590065380725,0,"test","Consumer Discretionary",12.79,14.28
"250",589,94,"2009-12-01",13.041568,1,0,0,0,0,0.867870872569115,0.132129127430885,0.000160625744938836,0.756,0.244,0.927212215061383,0.0727877849386167,0,0,0.11226938452861,0,"test","Consumer Discretionary",22.32,25.83
"251",606,95,"2009-12-01",1.0640502,0,0,1,0,0,0.927164220100392,0.0728357798996084,0.999992331321404,0.77,0.23,0.927729623231105,0.0722703767688946,1,0,0.343774621997477,0,"test","Consumer Discretionary",31.560001,33.243336
"252",608,96,"2009-12-01",18.3092,1,0,1,1,1,0.678133081191924,0.321866918808076,1,0.482,0.518,0.239595577901844,0.760404422098156,3,1,0.650067835226558,1,"test","Consumer Discretionary",21.25,25.33
"253",610,97,"2009-12-01",12.403107,1,0,0,0,0,0.801407957350125,0.198592042649875,0,0.708,0.292,0.978330195231509,0.0216698047684911,0,0,0.128065461854592,0,"test","Consumer Discretionary",7.75,8.7
"254",615,98,"2009-12-01",-0.06989241,0,0,1,0,0,0.852253350579762,0.147746649420238,1,0.89,0.11,0.998509658557847,0.00149034144215258,1,0,0.314809247715598,0,"test","Consumer Discretionary",53.74,57.19
"255",616,99,"2009-12-01",8.397961,0,0,0,0,0,0.953124234070694,0.0468757659293055,0,0.822,0.178,0.966260868225654,0.0337391317743457,0,0,0.0646537244259128,0,"test","Consumer Discretionary",34.6,40.53
"256",617,100,"2009-12-01",11.337209,1,0,1,0,1,0.685064250087381,0.314935749912619,0.726045168441365,0.592,0.408,0.303561570267443,0.696438429732557,2,0,0.536354837021635,1,"test","Consumer Discretionary",13.69,15.32
"257",637,101,"2009-12-01",17.43697,1,0,1,0,1,0.496184774174637,0.503815225825363,1,0.548,0.452,0.4735594145323,0.5264405854677,2,0,0.620563952823266,1,"test","Consumer Discretionary",9.85,11.18
"258",646,102,"2009-12-01",0.42352676,0,0,0,0,0,0.912440254219996,0.0875597457800041,0,0.846,0.154,0.997919729381694,0.00208027061830632,0,0,0.0609100040995776,0,"test","Consumer Discretionary",41.82,42.68
