"FactSet Universal Screen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LZB","LaZBoy Incorporated","2508405","US5053361078","Consumer Discretionary","Consumer Durables & Apparel","Household Durables","Home Furnishings","20050209.0","20050209.0","-4.7275066","-4.7275066","5.989778","7.561159","-4.287595","9.924245","-12.748039","14.51","16.4","16.4","14.45","23.34","12.75","15.3385","1663000.0","42","14.366665","13.954666","14.268107","14.473698","14.849789","0.0","52.088","44.337525","14.78633","756.9432","0.811663","0.946264","42","0.819641","1.344815","2.1218534","2.5224717","42","2.0355153","2.6719599","42","42","42","42","42","0.44","0.44","42","0.44","0.42","9.95","42","42","9.965","9.98","39.36127","40.24113","42","39.228027","39.379356","0.108472","0.155015","42","28.817284","20.095272","42","0.0","0.0","42","0.0","0.0","42","1.0","1.0","42","0.0","0.0","42","4.0","11.038465","7.198237","42","0.4376041","12.333333","1.4494767","6.079324","3.9643564","2.2133846","42","42","1.2384843","42","-0.26","-0.364753075757","39.0861403812","10.7775377092","8.12252394259","42","-1.8015985","4.829776","14.375754","0.65455174","34.1140337942","25.2699497249","2.32163960238","0.710946047101","-0.6335231","-0.0074951597","25.9316273727","13.8029334168","72.509","0.0","6.714","1.124","42","42","42","42","0.0031536818","0.0039838552","-0.023236215","2.0","20050208","-0.075902864","-0.0582857142857","-0.166538461538","-0.0251827541828","-0.0162353431509","0.00908327784212","0.0034248709944","0.172388252851","0.18163391738","0.0930021378837","0.155708469778","0.0116878405347","0.0145636398762","-0.451417136283","-0.104936790235","0.005501715","-0.002480113","0.000103136204","-0.0016934768","4.74743","-6.038114","0.49083284","-21.88008","1.3991386","0.7729663","0.82107466"
"BDC","Belden Inc.","B01WL78","US0774541066","Information Technology","Technology Hardware & Equipment","Electronic Equipment Instruments & Components","Electronic Components","20050209.0","20050209.0","-1.1428535","-1.1428535","3.027296","2.4173617","-12.515801","-6.4864874","6.406975","20.76","21.0","21.06","20.62","24.48","15.56","20.7836","281400.0","42","20.662222","20.296667","21.419733","22.27192","21.531599","0.0","46.886","41.609609","11.84667","973.3534","0.895","1.295","42","0.89","0.7305","42","42","42","42","42","42","42","42","42","42","0.2","42","42","0.2","0.133333","42","42","42","42","42","42","29.45442","42","42","42","0.021213","0.007071","42","42","42","42","42","42","42","0.0","0.0","42","42","42","42","42","42","42","2.0","42","42","42","42","42","42","42","42","4.93845","42","42","42","42","-4.72","0.463155914105","19.8616082979","26.4555244977","6.88933413293","42","-7.54502","4.8035507","20.490236","0.17142919","25.5097384319","18.8403162774","42","0.798221887716","1.5939734","-1.5023795","30.9258337481","13.6428686284","0.0","0.0","4.375","4.375","42","42","42","42","8.535385e-05","1.2282104","1.2334645","2.0","20050224","0.05908817","-0.04","-0.0823076923077","-0.250208494208","-0.208612957548","0.010863934239","0.0116452409623","-9.42990862674","-3.39548815476","-0.804506023433","-0.367110158084","0.140078632117","0.122460735877","-0.039171944917","-0.357883780607","0.0006597693","-0.0036136038","-0.00058638793","0.0013218316","0.58459806","-9.820156","-3.045941","14.926592","2.28814","1.0998528","1.0818945"
"HCN","Health Care REIT, Inc.","2440961","US42217K1060","Financials","Real Estate","Real Estate Investment Trusts (REITs)","Health Care REITs","20050209.0","20050209.0","3.562951","3.562951","4.6504617","-0.34285188","-4.4383526","-2.8682768","7.356107","34.88","34.25","34.95","34.05","40.88","27.7","34.5375","484600.0","42","33.578888","33.926003","35.174595","35.546978","34.74201","0.0","52.416","52.087636","1.58143","1828.2701","2.19","42","42","2.482091","2.532091","4.600275","5.041323","42","4.4049506","4.3009953","42","42","42","42","42","2.446915","2.56394","42","2.31037","2.225797","42","42","42","20.154999","21.05","5.2515264","5.4898887","42","4.7384205","4.780235","1.117229","42","42","42","42","42","42","-1.0","42","-1.0","-1.0","42","42","42","-1.0","0.0","0.0","-1.0","2.0","19.402752","12.625925","42","11.12105","4.666667","3.4129157","88.08107","57.31687","28.482368","42","42","5.122605","42","1.41","-8.74505845255","4.71396708199","42","42","168.085106383","3.7922568","6.950804","44.461124","9.202335","45.2230167676","44.9285974787","42","2.88699815413","-8.9941845","6.2269692","91.0454778295","13.6331072756","0.0","0.0","235.388","17.131","0.0","2.0","0.0","-20700.0","0.0","0.015027165","0.06452203","1.5833334","20050131","0.064174235","-0.0168571428571","-0.0177972027972","-0.00094954954955","-0.0128650291748","0.00100456719647","0.00102349446814","0.0825620082869","0.0555101197","0.0126344950729","-0.00695089472702","0.00218695276864","0.00196447605454","-0.390630197963","-0.256044993391","-0.0022690212","-0.002270344","-0.00026484983","0.0008159758","-3.1836267","-10.219047","-2.51621","17.50467","1.318213","1.3187953","1.1961058"
"OZRK","Bank of the Ozarks, Inc.","2085856","US0639041062","Financials","Banks","Banks","Regional Banks","20050209.0","20050209.0","-0.20296574","-0.20296574","3.3323288","4.4296145","1.1757731","6.300175","37.84541","17.21","17.3","17.34","17.125","18.495","10.52","17.1623","147150.0","42","16.973335","16.865665","16.886286","17.044563","15.562678","0.0","32.86","22.755786","31.01962","565.52057","0.908333","42","42","0.765","0.75875","42","42","42","42","42","42","42","42","42","42","42","42","42","0.140125","0.18675","42","42","42","2.955","3.055","42","42","42","42","42","0.024664","42","42","42","42","42","1.0","1.0","42","1.0","1.0","42","42","42","42","42","42","42","3.0","42","42","42","42","42","42","42","42","42","42","42","42","42","0.74","0.482543116399","2.82729403281","42","42","19.2567567568","9.303245","12.7613735","9.621515","0.39178333","68.2157220803","15.1707016029","42","1.00910402019","-11.557577","10.611504","12.2866804037","13.5808359988","0.0","0.0","0.977","0.274","1.0","1.0","700.0","-9600.0","0.0","0.0023792982","0.018093944","1.0","20050112","0.015114829","0.0148571428571","0.0136101398601","0.0136852123552","0.00982497360378","0.000185084642401","0.000411742384976","0.0449066258706","0.0307036308373","0.0184905344033","0.0123404338876","0.000965125904472","0.000696340960183","0.20619457561","0.283026465585","0.0021380635","-0.0011328545","0.0013773871","0.0027074125","8.538567","-6.3339996","8.548971","42.54546","1.2137527","0.63701","1.1685684"
"DF","Dean Foods Company","BD5JS97","US2423702032","Consumer Staples","Food Beverage & Tobacco","Food Products","Packaged Foods & Meats","20050209.0","20050209.0","-2.208835","-2.208835","-2.7944028","0.20576715","5.1511407","13.368809","-6.2946677","68.18","69.8","69.8","68.1","76.0","56.5","68.6652","348300.0","42","27.68956","27.31369","26.427952","25.867418","25.963394","0.0","188.81985","85.943921853","2.25085","5080.467","1.60655","1.744506","1.9053","1.60479","1.770828","4.845603","5.084211","5.3066454","42","42","42","42","42","42","42","0.0","0.0","0.0","0.0","0.0","12.960751","14.5056","16.0029","13.7172","14.042","56.190327","56.47605","57.60967","42","42","0.005159","0.101685","0.016801","21.28955","42","42","0.0","0.0","1.0","0.0","0.0","0.0","0.0","-1.0","-1.0","0.0","-1.0","-1.0","9.0","3.8854568","2.9966397","42","0.27046856","8.56","1.9565365","9.025728","6.9610486","3.2803836","42","42","-2.270261","42","2.8683","0.989480555606","110.370103299","13.2363726949","10.0380324122","0.0","5.105229","8.443854","30.3615","1.8770775","56.2760498262","43.6003055625","3.68986914909","4.7283802425","-4.719304","2.301924","0.0","13.5767406876","297.018","39.675","67.946","5.575","0.0","1.0","0.0","-3450.0","-0.21516371","-0.21516371","-0.21516371","1.6875","20050210","-0.0145159215","-0.2148","-0.0709122377622","0.0508535263835","0.0386261767158","0.00518398451502","0.00215417692676","2.12748340261","1.52500268435","0.288162656755","0.462327424216","0.193378591253","0.0850337805729","-0.108012074047","0.0493669266871","0.003359383","0.0021350381","0.0016643838","-0.00061820255","4.536347","11.409652","17.267008","-7.380398","1.3947197","1.563857","1.1156905"
"CBB","Cincinnati Bell Inc.","2196877","US1718711062","Telecommunication Services","Telecommunication Services","Diversified Telecommunication Services","Integrated Telecommunication Services","20050209.0","20050209.0","-5.345207","-5.345207","-2.2988498","-9.766454","2.1634698","23.906708","6.5162897","4.25","4.4","4.45","4.1","5.73","3.14","4.3065","897400.0","42","4.358889","4.4059997","4.2737837","3.9721918","3.825138","0.0","245.267","243.938564","0.59613","1042.3848","0.184527","0.189923","0.21","0.17986","0.154407","2.0549695","2.0635014","2.0385947","2.0345216","2.0691705","42","42","42","42","42","0.0","0.0","0.0","0.0","0.0","0.88","4.36","4.56","-0.5","-0.59","4.920428","4.85443","4.883005","4.8953295","4.916347","0.009989","0.02796","0.06245","5.050083","9.124889","17.67767","1.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","42","0.0","1.0","42","15.0","42","42","42","42","2.0","11.51593","42.424","25.951782","3.540072","42","42","42","42","3.31","0.609550561798","4.88964686998","10.4175869919","6.41965531062","0.0","80.21903","26.836222","6.256447","0.5365581","141.492460035","164.846931081","4.38116232465","1.18980738363","-0.51657987","-0.7326709","3.7518037518","13.5623456225","0.0","0.0","2.4","0.5","0.0","0.0","0.0","0.0","-0.00013452768","0.0009467602","0.0042500496","2.0769231","20050215","-0.34186494","-0.210285714286","0.361573426573","0.170628056628","-0.0113123089747","0.09154084813","0.0349721451774","-0.0761698728255","-0.169429617117","-0.203783646238","-0.063401546464","0.00881414851665","0.014269297981","6.53788801131","3.89662136556","0.00051988877","0.0035365943","0.0027659766","-0.00013165081","0.3924431","9.190573","15.877819","-1.2843771","0.51828676","1.5046571","1.3452232"
"FNFG","First Niagara Financial Group, Inc.","2421171","US33582V1089","Financials","Banks","Banks","Regional Banks","20050209.0","20050209.0","-1.7647088","-1.7647088","-0.14948249","-0.7429421","-5.0462008","-4.707569","7.395494","13.36","13.71","13.74","13.24","15.0","11.49","13.4187","327916.0","42","13.642222","13.581332","13.652297","13.955139","13.497706","0.0","83.1","78.892823","4.39255","1110.216","0.825","0.955","42","0.645","0.64","42","42","42","42","42","42","42","42","42","42","0.333333","42","42","0.311323","0.288486","11.735","42","42","9.4675","9.5475","3.2057762","3.4608905","42","2.370638","2.483235","0.03937","0.028868","42","42","42","42","1.0","0.0","1.0","0.0","0.0","1.0","42","42","42","42","42","42","6.0","42","42","42","42","13.333333","1.2145455","42","35.32227","35.32227","42","42","42","42","0.63","0.955697778663","3.20714214563","42","42","44.4444444444","3.8174343","7.7602015","12.54086","42","43.6235139858","14.3190260477","42","1.22427532623","-3.462594","1.7161487","26.0045571268","13.5567327287","34.961","15.75","4.049","0.231","0.0","0.0","0.0","0.0","0.0","0.047496557","-0.011361659","1.5","20050119","0.011924758","0.0111428571429","0.0111062937063","0.00834813384813","0.0064482817066","0.000232444276941","0.000194918781186","0.0693811324783","-0.00135675262689","-0.0121638740505","0.0145517375086","0.00138826069654","0.00270958204396","0.231565746914","0.271446619703","0.0017035934","-0.0015196137","-7.0414564e-05","0.00091783906","3.6195357","-7.9023714","-0.69172263","19.843462","1.8645177","0.90197754","1.1651496"
"AN","AutoNation, Inc.","2732635","US05329W1027","Consumer Discretionary","Retailing","Specialty Retail","Automotive Retail","20050209.0","20050209.0","-0.4048586","-0.4048586","5.749595","4.347825","5.072081","14.352131","27.626455","19.68","19.8","19.85","19.65","19.93","15.0101","19.7398","982800.0","42","19.382223","19.113335","18.9827","18.576439","17.540276","0.0","264.573","183.560643","30.53842","5206.7964","1.497113","1.645433","42","1.325775","1.371875","3.2561903","3.688585","42","3.150014","3.1578083","42","42","42","42","42","0.0","0.0","42","0.0","0.0","16.916666","18.3","42","15.47","15.29","75.928474","78.56496","42","73.34801","73.77034","0.033021","0.071891","42","73.53911","42","42","1.0","0.0","1.0","0.0","0.0","0.0","42","42","42","-1.0","42","42","8.0","6.0510974","5.7120996","42","0.2475859","10.553333","1.2456065","4.334411","4.0915866","1.9788966","42","42","-0.24508117","42","1.3","0.882852919438","71.9848484848","10.7017384151","9.66788209066","0.0","7.4353395","9.214487","18.502821","0.7656028","44.3271339235","38.1056551082","4.05598216497","1.63451589061","-1.0223094","-0.43248656","0.0","13.5061683156","236.8","46.0","94.2","26.1","0.0","0.0","0.0","0.0","0.0","-0.0076105595","-0.038178742","1.7857143","20050203","-0.002140781","-0.00971428571429","0.00444055944056","0.0196293436293","0.0233011947763","0.00127184152026","0.00172784737514","0.0745469795116","0.420490897587","0.424527338362","0.311249091648","0.0199918584526","0.0162346058705","-0.012054038616","0.0175305268812","0.0022790253","0.0010694719","0.0015869403","0.0009716235","3.3493285","6.923407","21.47447","21.19919","1.5898737","1.5875716","1.2794119"
"ASH","Ashland Inc.","B0BVFJ5","US0442091049","Materials","Materials","Chemicals","Specialty Chemicals","20050209.0","20050209.0","-0.99074244","-0.99074244","1.6847372","5.8333397","2.3505688","6.5734267","17.140663","60.96","61.15","61.33","60.42","62.3","44.25","60.8486","755400.0","42","50.61969","49.586445","48.30336","48.07918","46.028084","0.0","86.18959","63.606615","11.65748","4394.3013","4.996226","4.457324","42","3.683266","4.469775","42","42","42","42","42","42","42","42","42","42","1.02999","1.02999","42","1.03999","1.09623","37.2698","41.5998","42","37.0298","34.2599","105.30401","109.783844","42","99.10501","94.064285","0.656203","0.98915","42","42","42","42","0.0","1.0","42","0.0","0.0","0.0","42","42","42","42","42","42","10.0","42","42","42","0.5996241","7.0","1.4372054","42","42","4.116235","42","42","42","42","5.56","-1.08333333333","114.736111111","29.3558241758","14.2854545455","19.7841726619","10.422164","5.514512","43.6378","2.4020805","36.389280677","20.6344974673","4.13903743316","2.90277777778","-1.8301567","-0.33171588","16.8490153173","13.5012919897","0.0","0.0","108.0","20.0","0.0","0.0","0.0","0.0","0.014324427","0.019128442","0.048326135","2.0","20050128","0.23529088","0.630285714286","0.417587412587","-0.0446435006435","0.00893525979439","0.0338731503661","0.0168448299172","0.202570009429","0.285672805116","0.160367276051","0.153016204228","0.0200861068187","0.0218451385787","0.298897677818","-0.0116522410505","0.004787943","0.0009580092","0.0007136442","0.0012257902","7.5781665","3.624983","8.910518","28.709547","1.5698885","1.1009258","1.2846296"
"VNO","Vornado Realty Trust","2933632","US9290421091","Financials","Real Estate","Real Estate Investment Trusts (REITs)","Diversified REITs","20050209.0","20050209.0","0.014030933","0.014030933","3.2585025","-2.31539","-4.6026173","4.2397738","23.63447","71.3","71.2","71.40001","70.95","77.05002","47.000004","71.198","403399.97","42","70.655556","71.026","72.67108","72.28399","67.55562","0.0","127.2172","106.245084","16.65673","9070.571","2.604985","2.94999","3.01998","2.78999","3.62499","42","42","42","6.394489","6.4792476","42","42","4.87999","42","42","2.992485","2.90424","2.82999","2.992485","2.617532","34.0932","22.8299","24.0699","38.33985","54.5899","11.245021","11.723807","12.176184","10.798537","12.020878","0.304063","0.410122","42","42","42","42","1.0","1.0","42","1.0","1.0","42","42","42","42","42","42","42","2.0","42","42","42","8.612402","7.333333","3.7323546","42","42","27.629478","42","42","42","42","2.33","-3.348641651","12.0528771032","42","42","135.622317597","4.404077","7.9146967","61.43575","4.870544","42","43.3391702193","42","4.3071174619","-2.5975056","-1.2401745","65.4597560777","13.4937943501","112.467","0.0","567.353","406.499","0.0","2.0","0.0","-180000.0","0.0","0.01014781","0.097332","1.6666666","20050222","-0.23568965","0.0317142857143","-0.00699300699301","-0.010093951094","0.00383134203946","0.00203930192496","0.0012759259926","-0.00440731690042","-0.0312408376175","0.0531544088768","0.0852205265177","0.0125738001303","0.00565789484673","0.0785199818929","-0.189458260747","-0.0014784888","-0.001115388","0.0014285553","0.0019408318","-2.2219522","-5.758597","10.961036","45.494083","1.0390184","0.91573334","1.3435239"
"IRM","Iron Mountain Incorporated","2542931","US4628461067","Industrials","Commercial & Professional Services","Commercial Services & Supplies","Diversified Support Services","20050209.0","20050209.0","-1.4634073","-1.4634073","-0.24690628","-2.516371","-5.35475","-13.384384","-13.859272","18.853334","19.133335","19.146666","18.78","23.393333","18.300001","18.978933","901500.0","42","18.948147","18.934666","19.474056","20.202831","20.946802","0.0","194.07141","119.567630014","38.59726","3658.895","0.439167","0.515","0.735556","0.4675","0.499047","2.6316266","2.8288195","3.2153113","2.5963452","2.6507995","42","42","42","42","42","0.0","0.0","0.0","0.0","0.0","6.41667","7.3","7.98","6.27108","5.83108","9.147586","10.3575535","11.628658","9.148439","9.133804","0.014001","0.081863","0.091974","10.85623","10.757915","42","-1.0","-1.0","-1.0","0.0","0.0","-1.0","42","-1.0","-1.0","-1.0","-1.0","-1.0","8.0","16.180445","10.326148","42","2.8244824","20.625","2.0814428","27.352724","17.456148","4.770041","42","42","3.7597294","42","0.4689","0.500002554107","9.18630422046","19.7509239139","13.5231387434","0.0","2.8445754","9.633856","18.029726","1.1117634","66.8360473427","55.8238402673","4.69577094678","1.59378129536","-2.4555688","0.93140256","0.0","13.3748964046","0.0","0.0","0.0","0.0","42","42","42","42","0.0010832548","0.004222393","0.010437727","1.7857143","20050302","-0.00898167","0.00565428571429","0.00497622377622","0.019751969112","0.0110354570714","0.00160315871166","0.00108182584495","0.145062791892","0.142946250585","0.0895088013274","0.0898497166998","0.00410806571192","0.00419239380614","-0.0219053411293","0.216483949327","-0.0016626329","-0.0017939347","-0.0022154173","-0.00014276052","-3.2186775","-13.16575","-24.091686","-2.0691035","1.0039539","0.9851823","0.9873904"
"RDC","Rowan Cos. Plc Class A","B840261","GB00B6SLMV12","Energy","Energy","Energy Equipment & Services","Oil & Gas Drilling","20050209.0","20050209.0","0.4839301","0.4839301","4.9458385","5.7860255","10.53232","14.089478","20.372677","29.07","28.93","29.46","28.55","30.11","20.44","29.0183","1849100.0","42","28.833334","28.466002","26.909998","25.941643","25.344238","0.0","107.235","105.923233","1.38302363735","3117.3215","0.19633","1.227163","1.621374","0.184708","0.166523","1.2664977","2.5144868","3.6286535","1.310414","1.3336866","42","42","42","42","42","0.0","0.083333","0.0","0.0","0.0","13.204821","14.4785","16.1683","13.327024","13.381824","7.3504486","8.37651","9.410565","7.433023","7.449379","0.027277","0.154287","0.104798","8.60313","68.077126","19.107965","0.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","1.0","0.0","1.0","1.0","16.0","14.54784","11.872575","42","3.6871264","29.5","5.0192213","31.055828","25.344837","15.661351","42","42","0.8469577","42","0.01","-0.769568919244","7.32707720214","199.658918311","28.732652676","0.0","0.051396973","4.6309","18.58466","1.568611","31.0396270351","26.1113580818","5.72773109244","0.787152719936","-1.4325174","2.905115","42","13.3462315784","0.0","0.0","280.897","3.46","1.0","1.0","1000.0","-21000.0","0.004035473","0.0136111975","0.14003372","1.3571428","20050309","0.033629037","0.000285714285714","0.0149300699301","-0.0437284427284","-0.00892914698527","0.00553099904242","0.00396271881361","0.0618665589411","0.0265651264575","-0.0021832687182","0.0183786830841","0.0072639493209","0.00541304022109","0.205138133147","-0.680569916338","0.005565108","0.0036345315","0.0007026954","0.0010490356","10.924912","13.995831","4.336406","17.81592","2.1726372","2.5703366","1.3850794"
"CFR","Cullen/Frost Bankers, Inc.","2239556","US2298991090","Financials","Banks","Banks","Regional Banks","20050209.0","20050209.0","-1.5082717","-1.5082717","3.6079168","2.7370572","-0.5009413","0.10499954","10.347212","47.67","48.3","48.48","47.67","49.2","40.35","47.9618","91900.0","42","47.733337","47.128","47.347298","47.557125","46.463394","0.0","52.106","49.457331","4.75027","2474.216","3.018358","3.366667","42","2.661663","2.665","42","42","42","42","42","42","42","42","42","42","1.06","1.2258","42","1.060387","0.96","18.165","42","42","15.0125","42","12.200131","42","42","10.950264","11.140759","0.034252","0.028868","42","42","42","42","42","-1.0","42","-1.0","-1.0","42","42","42","42","42","42","42","6.0","42","42","42","42","13.0","1.2148734","42","42","42","42","42","42","42","2.56","0.910502540937","11.3013551666","42","42","39.453125","12.197066","10.340019","23.36119","0.27706507","51.3108005059","8.8618378359","42","2.16410690759","-9.550818","-2.5709481","31.3145216793","13.2054430144","65.212","29.251","36.006","12.231","42","42","42","42","-0.0038958788","0.0071798563","0.0024528503","1.3","20050126","0.016122308","0.0137142857143","0.00870629370629","0.0334581724582","0.0138050847458","0.00254641721012","0.00169887402843","0.046847176522","0.0205216228273","-0.0345323723759","-0.0250225268618","0.00442009837391","0.00443897157512","0.0386954299058","0.313632090353","0.0028390025","-0.00021966978","8.4267136e-05","0.0006792989","5.9986973","-1.2086725","1.32062","23.822033","1.1631021","0.7805856","1.1481519"
"TQNT","TriQuint Semiconductor, Inc.","2904393","US89674K1034","Information Technology","Semiconductors & Semiconductor Equipment","Semiconductors & Semiconductor Equipment","Semiconductors","20050209.0","20050209.0","-3.8147151","-3.8147151","7.621956","4.747772","-15.347725","-3.287673","-9.02062","3.53","3.68","3.7","3.5","9.0","3.2","3.5742","1367668.0","42","3.4044447","3.3639998","3.6905406","3.9300132","3.8897302","0.0","137.542","138.078646","0.50084","485.52325","-0.114375","0.068","42","-0.088571","0.0175","42","42","42","0.32443595","0.21213189","42","42","42","42","42","42","42","42","0.0","42","3.205","42","42","3.398","3.4275","2.4023206","2.4971766","42","2.5902002","2.7555397","0.129149","0.249038","42","42","42","42","0.0","0.0","1.0","0.0","0.0","1.0","0.0","42","42","0.0","42","42","16.0","42","42","42","42","26.666666","42","42","-4.514634","-5.1998415","42","42","42","42","0.04","0.0472160777694","2.62884917632","42","13.9661556716","0.0","0.72158533","4.194972","5.0011435","0.1671085","32.5847147245","29.8638240056","5.30980066445","0.214171372024","-0.75146025","-0.23165776","0.0","13.1545663784","0.0","0.0","12.086","4.15","42","42","42","42","0.0017188787","0.010565519","0.024605393","2.0","20050207","-0.0071417866","0.0665714285714","0.11534965035","-0.00228185328185","-0.0307751597666","0.0102478359644","0.00460636454235","0.055762769412","0.0241461600405","0.0138858287606","-0.0120987611514","0.0022020110648","0.00445742762107","5.0511208089","0.554855068517","0.0015075516","-0.007644292","-0.0011684711","-0.0019043705","1.3716486","-13.193453","-3.5681071","-13.647606","1.2109623","0.7502408","0.90663636"
"B","Barnes Group Inc.","2080732","US0678061096","Industrials","Capital Goods","Machinery","Industrial Machinery","20050209.0","20050209.0","-2.5106192","-2.5106192","1.1217952","4.600084","-8.251548","-5.2908063","0.119006634","12.62","12.9","12.935","12.615","15.065","11.86","12.7609","123200.0","42","12.788334","12.523665","12.623784","13.009791","13.087322","0.0","46.318","27.668256","40.44393","584.53314","0.69375","0.87875","1.1","0.796667","0.83875","2.0296142","2.3292565","42","2.0384855","1.9816058","42","42","42","42","42","42","42","42","0.1","0.299717","7.42","7.875","42","7.29","7.338325","20.791052","22.427134","42","21.071625","20.972734","0.031983","0.026887","42","1.355906","0.688015","42","-1.0","-1.0","42","-1.0","0.0","42","42","42","42","1.0","42","42","4.0","42","42","42","42","12.5","1.4552792","10.385885","7.0501933","42","42","42","42","42","0.775","-0.209675202766","20.2577533146","15.7965181879","9.89498562367","51.6129032258","6.5506763","6.513051","13.163543","0.6094862","45.0364067767","31.7604687452","3.09129346131","0.775264179822","-1.9560211","0.5526203","27.1742818784","13.0986510922","3.498","0.285","4.534","1.169","42","42","42","42","0.0","0.0023372173","0.017620206","1.75","20050222","-0.021286478","0.00185714285714","0.00340909090909","0.00859266409266","-0.00120815266714","0.000915558691133","0.00130024382382","0.189519723393","0.168626003457","-0.0312398400081","0.0231690307024","0.00953966315845","0.00823710955298","0.0228118701969","0.0505325716705","0.004329568","-0.0019885353","-0.0008717416","-0.00034741743","7.2267647","-5.830859","-7.4431143","-7.352389","1.8041857","0.83522576","0.90030724"
"TCB","TCF Financial Corporation","2868455","US8722751026","Financials","Banks","Banks","Regional Banks","20050209.0","20050209.0","-1.7144859","-1.7144859","-0.14219284","-3.4707904","-11.666661","-10.226912","-6.6932383","28.09","28.65","28.77","28.08","32.62","24.2","28.3337","674100.0","42","28.357779","28.523998","29.930267","30.563427","30.714302","0.0","138.759","125.40014","8.59126","3897.7402","2.01044","2.245548","2.5","1.828462","1.854","42","42","42","42","42","42","42","42","42","42","0.83","0.920667","1.03","0.75","0.723281","7.48939","8.02597","42","6.705118","6.73","7.439085","8.008466","8.386482","6.865017","6.7882366","0.035947","0.034352","42","42","42","42","1.0","-1.0","-1.0","0.0","-1.0","-1.0","42","42","42","42","42","42","12.0","42","42","42","42","10.6","1.3181193","42","26.68204","26.68204","42","42","42","42","1.79","-2.28934950775","8.09627481869","42","42","40.5027932961","9.430584","14.480352","21.785067","4.2625127","75.0472356208","24.1966939516","42","2.77246281204","-6.6956234","3.7121773","42.0910145675","13.0685503497","116.134","48.234","0.0","0.0","0.0","1.0","0.0","-15000.0","0.0","-0.005725205","-0.015558422","1.7692307","20050113","0.022460658","0.051","0.0227097902098","0.00779472329472","0.0121510141706","0.00115822660306","0.000519193280075","0.00949183114819","-0.0153909996346","0.00923380905893","0.0246517605885","0.00136020146236","0.0019253691271","0.285788836728","0.0564900356897","-0.0015885559","-0.0025803845","-0.0006282463","0.0005559731","-5.0716624","-9.892286","-5.4685106","9.276136","0.5135739","0.5933102","1.193882"
"PACW","PacWest Bancorp","2619772","US6952631033","Financials","Banks","Banks","Regional Banks","20050209.0","20050209.0","-1.7210543","-1.7210543","7.2962403","11.797607","2.0896196","6.2077284","15.801954","43.97","44.74","44.74","43.95","45.24","32.02","44.4209","29482.0","42","43.614445","42.132668","41.98784","42.147476","41.52978","0.0","15.527","13.39867","17.63718","684.525","2.58011","2.88","42","2.216793","2.165","42","42","42","42","42","42","42","42","42","42","0.88","42","42","0.869015","0.88","42","42","42","21.67","21.67","42","42","42","42","42","0.056413","42","42","42","42","42","1.0","42","42","1.0","1.0","42","42","42","42","42","42","42","2.0","42","42","42","42","42","42","42","42","42","42","42","42","42","2.15","1.24824710656","9.16565388379","42","42","37.9069767442","7.879839","8.007377","31.087267","0.14568171","42.5274438388","9.64458007264","42","2.17564459735","-11.754106","8.271656","21.6161581553","13.0666207506","0.0","0.0","3.456","1.674","1.0","0.0","2950.0","0.0","0.0","0.0069857836","-0.020449221","2.0","20050127","0.038458545","0.0251428571429","0.0134265734266","0.030093951094","0.0327315010571","0.00100493243169","0.00165374382892","0.161349780966","0.0816913425886","0.0320205299841","0.00621587976634","0.0142334456225","0.0107338244382","-0.0630158100971","0.349938978238","0.007090273","5.5127093e-05","0.00019618835","0.0009840068","7.625473","0.15735488","1.9388704","19.725313","4.4336452","1.3809607","1.2615542"
