"","X","DJI","DJV","S.P","FTSE","FTV","STI","STIV","SG.D","P.D","SGPRIME","UKPRIME","USPRIME","USINF","UKINF","SGINF","date","USINF.weekly","UKINF.weekly","SGINF.weekly","SGPRIME.weekly","UKPRIME.weekly","USPRIME.weekly","SG.D.forward.week","SG.D.backward.week","SG.D.backward.month","SG.D.target","SG.D.weekly.momentum","SG.D.monthly.momentum","P.D.forward.week","P.D.backward.week","P.D.backward.month","P.D.target","P.D.weekly.momentum","P.D.monthly.momentum","DJI.backward.week","DJI.backward.month","DJI.weekly.momentum","DJI.monthly.momentum","S.P.backward.week","S.P.backward.month","S.P.weekly.momentum","S.P.monthly.momentum","FTSE.backward.week","FTSE.backward.month","FTSE.weekly.momentum","FTSE.monthly.momentum","STI.backward.week","STI.backward.month","STI.weekly.momentum","STI.monthly.momentum","SG.D.weekly.momentum.z","SG.D.monthly.momentum.z","P.D.weekly.momentum.z","P.D.monthly.momentum.z","DJI.weekly.momentum.z","DJI.monthly.momentum.z","S.P.weekly.momentum.z","S.P.monthly.momentum.z","FTSE.weekly.momentum.z","FTSE.monthly.momentum.z","STI.weekly.momentum.z","STI.monthly.momentum.z","DJI.z","DJV.z","S.P.z","FTSE.z","FTV.z","STI.z","STIV.z","USPRIME.weekly.z","UKPRIME.weekly.z","SGPRIME.weekly.z","USINF.weekly.z","UKINF.weekly.z","SGINF.weekly.z","SG.D.forward.week.z","P.D.forward.week.z"
"336","7-Apr-93",3397.02,177760.9,442.73,2822.1,1209516,1721.2,1349369,0.6158,1.5135,5,7,6,3.23,1.3,2.25,1993-04-07,0.8075,0.325,0.5625,0.0961538461538462,0.134615384615385,0.115384615384615,0.6144,0.6103,0.6062,-0.227346541084779,0.90119613304933,1.58363576377434,1.5515,1.513,1.4343,2.51073670300628,0.0330469266358339,5.52185735201842,3435.11,3478.34,-1.10884367603949,-2.33789681284751,451.67,456.33,-1.97932118582151,-2.98029934477242,2878.7,2956.7,-1.96616528294021,-4.55237257753576,1668.3,1667.96,3.17089252532519,3.19192306769947,1.33470053112448,1.01889467837384,-0.00011756675243571,1.75696398122111,-0.670381621455533,-0.836452415582078,-1.11395054800988,-1.02647021667219,-1.03740770028629,-1.19114331014687,0.940931820208495,0.389332788844582,-0.258930433389601,0.708714869193538,-0.154589600336911,-0.112975867384684,-0.315956061212361,0.184987186180224,1.59456041961351,-1.62926848062898,-0.965021163430204,-1.18798320426864,-0.168948531519471,-1.31146772443836,0.151099733318316,0.203496091201563,-0.782826748754217
"337","14-Apr-93",3455.65,115553.1,448.66,2842.1,42397204.5,1708.61,256762.522144523,0.6144,1.5515,5,7,6,3.23,1.3,2.25,1993-04-14,0.8075,0.325,0.5625,0.0961538461538462,0.134615384615385,0.115384615384615,0.6175,0.6158,0.6077,0.504557291666683,-0.227346541084779,1.10251768964949,1.5415,1.5135,1.452,-0.644537544311957,2.51073670300628,6.85261707988982,3397.02,3426.74,1.72592448675604,0.843658987842682,442.73,448.31,1.33941680030719,0.0780709776717055,2822.1,2889.9,0.70869210871337,-1.65403647185024,1721.2,1662.63,-0.731466418777605,2.76549803624377,-0.414285137690158,0.668667415157215,1.68585044820182,2.19131159065305,0.699185792137984,-0.0693954428927829,0.529632317285185,-0.254217392627737,0.222268304970761,-0.566165411478834,-0.272832462263716,0.324756749771148,-0.226869478316252,-0.291695971667118,-0.126428684962659,-0.0932423473804414,2.47847216788779,0.157539259573741,-0.533334414336746,-1.62926848062898,-0.965021163430204,-1.18798320426864,-0.168948531519471,-1.31146772443836,0.151099733318316,0.242209971653618,-0.861019469689522
"338","21-Apr-93",3439.44,144450.9,443.63,2869.6,1167699,1770.06,1840851,0.6175,1.5415,5,7,6,3.23,1.3,2.25,1993-04-21,0.8075,0.325,0.5625,0.0961538461538462,0.134615384615385,0.115384615384615,0.6182,0.6144,0.6085,0.113360323886627,0.504557291666683,1.47904683648316,1.5735,1.5515,1.476,2.0759000973078,-0.644537544311957,4.43766937669377,3455.65,3445.38,-0.469086857754693,-0.172404785538897,448.66,448.07,-1.12111621272234,-0.990916597853013,2842.1,2860.6,0.967594384434045,0.314619310634133,1708.61,1652.05,3.5964907146745,7.14324626978602,0.720000116888257,0.942759742402911,-0.461186485203217,1.40309510061531,-0.361294584834145,-0.314363267093842,-0.688930255780603,-0.524141759866455,0.344193677683872,-0.14165758723988,1.07330710611029,0.98770479486557,-0.23573367892582,0.17303148046948,-0.150315599689891,-0.0661087573746082,-0.318793185836538,0.291508686894503,2.55174128022147,-1.62926848062898,-0.965021163430204,-1.18798320426864,-0.168948531519471,-1.31146772443836,0.151099733318316,0.250951815626662,-0.610802762696549
"339","28-Apr-93",3413.5,157518.3,438.02,2797.3,1293942,1779.92,257458.606060607,0.6182,1.5735,5,7,6,3.23,1.3,2.25,1993-04-28,0.8075,0.325,0.5625,0.0961538461538462,0.134615384615385,0.115384615384615,0.6205,0.6175,0.6103,0.372047880944691,0.113360323886627,1.29444535474357,1.566,1.5415,1.513,-0.476644423260238,2.0759000973078,3.99867812293457,3439.44,3435.11,-0.754192542972113,-0.629091935920542,443.63,451.67,-1.26456731961319,-3.02211791794895,2869.6,2878.7,-2.51951491497072,-2.82766526557125,1770.06,1668.3,0.557043264070152,6.69064316969371,0.113733374821085,0.808380106275146,1.3899616666721,1.25981243460254,-0.499038285017007,-0.424468223594008,-0.759973460239312,-1.0370296021711,-1.2979977624562,-0.819238909710182,0.127937188366098,0.919164457595629,-0.249918587242427,0.383178256627173,-0.176956870389648,-0.137445432189944,-0.310228077772115,0.313004839105776,-0.531978763057854,-1.62926848062898,-0.965021163430204,-1.18798320426864,-0.168948531519471,-1.31146772443836,0.151099733318316,0.27967501725238,-0.669447303398026
"340","5-May-93",3449.1,121319.9,444.52,2796.5,42772129.7142857,1780.2,1059761,0.6205,1.566,4.75,7,6,3.22,1.29,2.03,1993-05-05,0.805,0.3225,0.5075,0.0913461538461538,0.134615384615385,0.115384615384615,0.6194,0.6182,0.6158,-0.177276390008074,0.372047880944691,0.763234816498869,1.532,1.5735,1.5135,-2.17113665389528,-0.476644423260238,3.46878097125867,3413.5,3397.02,1.04291782627801,1.53310843033011,438.02,442.73,1.48395050454317,0.404309624376022,2797.3,2822.1,-0.0285990061845416,-0.90712589915311,1779.92,1721.2,0.0157310440918678,3.42784104113409,0.514640527350665,0.42168830855026,-0.346941984247694,1.08685892822962,0.369203369682821,0.0968273221022562,0.601211670862595,-0.171840607062897,-0.124945692016186,-0.405106589038783,-0.0404290351634605,0.425059228773854,-0.230451249691494,-0.198955684483272,-0.14608908793895,-0.138234772990114,2.50390941966757,0.313615277505284,1.03053725156473,-1.62926848062898,-0.965021163430204,-1.56450926168852,-0.177745379301807,-1.31567715314099,-0.0508506716458063,0.265937833866166,-0.935302554578061
"341","12-May-93",3482.31,124017.9,444.8,2860.8,1317679,1828.58,258154.68997669,0.6194,1.532,4.75,7,6,3.22,1.29,2.03,1993-05-12,0.805,0.3225,0.5075,0.0913461538461538,0.134615384615385,0.115384615384615,0.6192,0.6205,0.6144,-0.0322893122376458,-0.177276390008074,0.813802083333334,1.542,1.566,1.5515,0.652741514360314,-2.17113665389528,-1.25684821140832,3449.1,3455.65,0.96285987648952,0.771490168275139,444.52,448.66,0.0629892918203972,-0.860339678152724,2796.5,2842.1,2.29930269980333,0.65796418141516,1780.2,1708.61,2.7176721716661,7.02149700633849,-0.336687738251337,0.458498473090418,-1.49997564071463,-0.455542525289278,0.330524806593098,-0.0867949793862273,-0.102509897770295,-0.491170476351975,0.971337769965723,-0.0676209855364963,0.799965116417155,0.969267591105015,-0.212290848566031,-0.155567098990102,-0.144759398848766,-0.0747915061764745,-0.308617612477998,0.419090312391833,-0.530623111778961,-1.62926848062898,-0.965021163430204,-1.56450926168852,-0.177745379301807,-1.31567715314099,-0.0508506716458063,0.263440164159582,-0.857109833642757
"342","19-May-93",3500.03,121475.8,447.57,2819.7,1295526,1876.61,258502.731934732,0.6192,1.542,4.75,7,6,3.22,1.29,2.03,1993-05-19,0.805,0.3225,0.5075,0.0913461538461538,0.134615384615385,0.115384615384615,0.6223,0.6194,0.6175,0.50064599483204,-0.0322893122376458,0.275303643724684,1.5485,1.532,1.5415,0.421530479896235,0.652741514360314,0.0324359390204311,3482.31,3439.44,0.508857626116005,1.76162398529994,444.8,443.63,0.622751798561147,0.88812749363208,2860.8,2869.6,-1.43666107382552,-1.73891831614163,1828.58,1770.06,2.62662831267978,6.01956995808051,-0.111990589445373,0.0665014875404215,0.421559619757265,-0.0347321589333873,0.111181759083876,0.1519212638051,0.174708752378977,-0.0496743301034826,-0.78804721139232,-0.584468767178758,0.77164742812684,0.817539912276762,-0.202600926616522,-0.196448538271862,-0.131604974635161,-0.115343889785193,-0.310120609388331,0.523802299278996,-0.529945286139515,-1.62926848062898,-0.965021163430204,-1.56450926168852,-0.177745379301807,-1.31567715314099,-0.0508506716458063,0.302154044611637,-0.806284565034809
"343","26-May-93",3540.16,114301.3,453.44,2846.9,1337703,1868.64,1885572,0.6223,1.5485,4.75,7,6,3.22,1.29,2.03,1993-05-26,0.805,0.3225,0.5075,0.0913461538461538,0.134615384615385,0.115384615384615,0.6248,0.6192,0.6182,0.401735497348555,0.50064599483204,0.663215787770947,1.5405,1.542,1.5735,-0.51662899580239,0.421530479896235,-1.58881474420082,3500.03,3413.5,1.14656160090055,3.71056100776329,447.57,438.02,1.31152668856268,3.52038719693165,2819.7,2797.3,0.964641628542053,1.77313838344117,1876.61,1779.92,-0.424701989225241,4.98449368510944,0.713938492222162,0.348880005173415,0.264229831125712,-0.563893316878434,0.419277001173335,0.621800098584147,0.515819925356076,0.61498356778869,0.342803130375395,0.172847753773562,-0.177418454209357,0.660792252273813,-0.180656425045765,-0.311827117449309,-0.103728992637377,-0.088506302579423,-0.307259060131475,0.506426606264408,2.63883721713727,-1.62926848062898,-0.965021163430204,-1.56450926168852,-0.177745379301807,-1.31567715314099,-0.0508506716458063,0.333374915943939,-0.868838741783053
"344","2-Jun-93",3553.45,80405.3,453.85,2863,43272030,1890.31,259198.815850816,0.6248,1.5405,4.75,7,6,3,1.22,2.14,1993-06-02,0.75,0.305,0.535,0.0913461538461538,0.134615384615385,0.115384615384615,0.6211,0.6223,0.6205,-0.592189500640211,0.401735497348555,0.692989524576949,1.5155,1.5485,1.566,-1.62284972411554,-0.51662899580239,-1.62835249042146,3540.16,3449.1,0.375406761276325,3.02542692296541,453.44,444.52,0.0904199011997232,2.09889318815802,2846.9,2796.5,0.565527415785588,2.37797246558198,1868.64,1780.2,1.15966692353797,6.18526008313672,0.560649612183423,0.370553633577973,-0.374149874049152,-0.576798069850431,0.0467073663631473,0.456617744448694,-0.0889250713245489,0.256049675911126,0.154847466370601,0.303270147835331,0.315373322281989,0.842631337968135,-0.173388983583633,-0.856934416884634,-0.101781947898179,-0.072620818976008,2.53782575537393,0.553670178112104,-0.528589634860623,-1.62926848062898,-0.965021163430204,-1.56450926168852,-0.371276030513219,-1.34514315405935,0.0501245308362552,0.287168026372132,-1.06432054412131
"345","9-Jun-93",3511.93,92838.4,445.78,2866.9,1155773,1864.51,259546.857808858,0.6211,1.5155,4.75,7,6,3,1.22,2.14,1993-06-09,0.75,0.305,0.535,0.0913461538461538,0.134615384615385,0.115384615384615,0.6184,0.6248,0.6194,-0.434712606665599,-0.592189500640211,0.274459154020025,1.5015,1.5405,1.532,-0.923787528868361,-1.62284972411554,-1.07702349869451,3553.45,3482.31,-1.16844193670939,0.850584812954616,453.85,444.8,-1.77812052440235,0.220323741007186,2863,2860.8,0.136220747467694,0.213227069351227,1890.31,1828.58,-1.36485549989155,1.96491266447189,-0.979709132950209,0.0658867458917829,-1.1268884869305,-0.396849410034759,-0.699175452567231,-0.0677256615730326,-1.01430726162308,-0.218297903935419,-0.0473267918400722,-0.163521135009211,-0.469837672336915,0.203519419793881,-0.196093586255395,-0.656988300392737,-0.140105487033122,-0.0687727825751807,-0.319602319640204,0.497422639871654,-0.527911809221177,-1.62926848062898,-0.965021163430204,-1.56450926168852,-0.371276030513219,-1.34514315405935,0.0501245308362552,0.253449485333246,-1.17379035343074
"346","16-Jun-93",3511.65,108406.2,447.43,2883,1184919,1811.66,1175589,0.6184,1.5015,4.75,7,6,3,1.22,2.14,1993-06-16,0.75,0.305,0.535,0.0913461538461538,0.134615384615385,0.115384615384615,0.6134,0.6211,0.6192,-0.808538163001294,-0.434712606665599,-0.129198966408272,1.4725,1.5155,1.542,-1.93140193140194,-0.923787528868361,-2.62645914396887,3511.93,3500.03,-0.00797282405969781,0.331997154310103,445.78,447.57,0.370137736103018,-0.0312800232365856,2866.9,2819.7,0.561582196797932,2.24491967230557,1864.51,1876.61,-2.83452488857662,-3.46102813051192,-0.735655596434754,-0.227953968884781,-0.651204842880041,-0.902570806916859,-0.138515606719567,-0.192754516772616,0.0496033218435946,-0.281829032279024,0.152989536407777,0.274579529452363,-0.926954056703457,-0.618162561657571,-0.196246700146245,-0.40663069429912,-0.132269819180253,-0.0528872989717657,-0.317624874240098,0.382202391964376,1.25611691617605,-1.62926848062898,-0.965021163430204,-1.56450926168852,-0.371276030513219,-1.34514315405935,0.0501245308362552,0.191007742668642,-1.40054924414312
"347","23-Jun-93",3466.81,118220.7,443.19,2900.7,1239104,1791.11,867985,0.6134,1.4725,4.75,7,6,3,1.22,2.14,1993-06-23,0.75,0.305,0.535,0.0913461538461538,0.134615384615385,0.115384615384615,0.6156,0.6184,0.6223,0.35865666775352,-0.808538163001294,-1.43017837056083,1.4915,1.5015,1.5485,1.29032258064517,-1.93140193140194,-4.9079754601227,3511.65,3540.16,-1.27689262882121,-2.07194025128807,447.43,453.44,-0.947634266812688,-2.26049752999294,2883,2846.9,0.613943808532772,1.88977484281147,1811.66,1868.64,-1.13431880154114,-4.14900676427777,-1.31500058325099,-1.17499479050918,-1.33684582597657,-1.64723653210115,-0.751571460059969,-0.772331637020727,-0.603014478480043,-0.844716888719565,0.177648296199898,0.197998463224523,-0.398133040788437,-0.722347194027979,-0.22076679609523,-0.248796271644293,-0.152405111117323,-0.0354231337680114,-0.313948627791021,0.337400573714715,0.657045818055564,-1.62926848062898,-0.965021163430204,-1.56450926168852,-0.371276030513219,-1.34514315405935,0.0501245308362552,0.218482109441069,-1.25198307436604
"348","30-Jun-93",3516.08,103514.3,450.53,2900,1015822,1802.78,931009,0.6156,1.4915,4.75,7,6,3,1.22,2.14,1993-06-30,0.75,0.305,0.535,0.0913461538461538,0.134615384615385,0.115384615384615,0.6167,0.6134,0.6248,0.178687459389212,0.35865666775352,-1.47247119078105,1.4925,1.4725,1.5405,0.0670465973851753,1.29032258064517,-3.18078545926647,3466.81,3553.45,1.42119123920838,-1.05165402636874,443.19,453.85,1.65617455267492,-0.731519224413363,2900.7,2863,-0.0241321060433626,1.29235068110374,1791.11,1890.31,0.651551272674491,-4.63045743819797,0.493887178366879,-1.20578161702029,0.855407833907535,-1.08349776529413,0.551959387115772,-0.526345801162234,0.686504482673656,-0.458642708715449,-0.122842085691872,0.0691738950644759,0.15733234316724,-0.795256088294501,-0.193824219658868,-0.485301050627526,-0.117548261396074,-0.0361138069681597,-0.329097463440051,0.362842774151383,0.779787579827015,-1.62926848062898,-0.965021163430204,-1.56450926168852,-0.371276030513219,-1.34514315405935,0.0501245308362552,0.232219292827281,-1.24416380227251
"349","7-Jul-93",3475.67,84458.2,442.83,2848.3,1104305,1802.49,579543,0.6167,1.4925,4.75,7,6,2.78,1.37,2.13,1993-07-07,0.695,0.3425,0.5325,0.0913461538461538,0.134615384615385,0.115384615384615,0.6158,0.6156,0.6211,-0.145938057402305,0.178687459389212,-0.708420544195775,1.5025,1.4915,1.5155,0.670016750418761,0.0670465973851753,-1.51765094028374,3516.08,3511.93,-1.14929125617164,-1.0324807157318,450.53,445.78,-1.7090981732626,-0.661761406972046,2900,2866.9,-1.78275862068965,-0.648784401269661,1802.78,1864.51,-0.0160862667657708,-3.32634311427667,0.214975646289816,-0.649595139513284,0.0230178386356984,-0.540666112551393,-0.689923144615959,-0.521723213178578,-0.98012440231637,-0.441028533243336,-0.951035629624801,-0.349399548654741,-0.0503252840827653,-0.597766421118347,-0.215921835120475,-0.79175665626741,-0.154114711376131,-0.087124956179126,-0.323094227958762,0.362210534380464,0.0952934816617956,-1.62926848062898,-0.965021163430204,-1.56450926168852,-0.56480668172463,-1.28200172352,0.0409449669742494,0.220979779147652,-1.16597108133721
"350","14-Jul-93",3542.55,117931.4,450.08,2832.3,1190402,1775.11,500052,0.6158,1.5025,4.75,7,6,2.78,1.37,2.13,1993-07-14,0.695,0.3425,0.5325,0.0913461538461538,0.134615384615385,0.115384615384615,0.6186,0.6167,0.6184,0.45469308216954,-0.145938057402305,-0.420439844760662,1.515,1.4925,1.5015,0.831946755407651,0.670016750418761,0.0666000666000593,3475.67,3511.65,1.92423331328924,0.879928238862076,442.83,447.43,1.63719711853307,0.592271416757923,2848.3,2883,-0.56173858090791,-1.75858480749219,1802.49,1811.66,-1.51900981420147,-2.01748672488216,-0.288120416989789,-0.439961168879713,0.433314721514997,-0.0235813051528364,0.794995146219341,-0.0606511103613184,0.677106034916353,-0.124379374551531,-0.376018190994089,-0.588709518420251,-0.517784825168956,-0.399558635204552,-0.179349488620295,-0.253448724492023,-0.119685261719584,-0.10291177218252,-0.317252873515169,0.302518379457071,-0.0595184215016724,-1.62926848062898,-0.965021163430204,-1.56450926168852,-0.56480668172463,-1.28200172352,0.0409449669742494,0.255947155039831,-1.06823018016808
"351","21-Jul-93",3555.4,124849.8,447.18,2814.1,1564737,1805.67,438575,0.6186,1.515,4.75,7,6,2.78,1.37,2.13,1993-07-21,0.695,0.3425,0.5325,0.0913461538461538,0.134615384615385,0.115384615384615,0.6201,0.6158,0.6134,0.242483026188158,0.45469308216954,0.847733941962845,1.495,1.5025,1.4725,-1.32013201320131,0.831946755407651,2.88624787775891,3542.55,3466.81,0.36273305951927,2.55537511429816,450.08,443.19,-0.644329896907211,0.90029107154945,2832.3,2900.7,-0.642587296543455,-2.98548626193677,1775.11,1791.11,1.72158345116642,0.812903730089172,0.64272188027732,0.483198983469879,0.543501562368246,0.89672553955146,0.040584294584696,0.343290636596238,-0.452805011077266,-0.046602969736087,-0.414092440282941,-0.853270378483156,0.49014817532233,0.0290639622760865,-0.172322654700927,-0.142188683767059,-0.133457041582203,-0.120869275386381,-0.291855665532977,0.36914337048917,-0.179247338873205,-1.62926848062898,-0.965021163430204,-1.56450926168852,-0.56480668172463,-1.28200172352,0.0409449669742494,0.274679677839211,-1.22461562203869
"352","28-Jul-93",3553.45,122503.8,447.19,2884.2,1344888,1794.21,806462,0.6201,1.495,4.75,7,6,2.78,1.37,2.13,1993-07-28,0.695,0.3425,0.5325,0.0913461538461538,0.134615384615385,0.115384615384615,0.6186,0.6186,0.6156,-0.241896468311554,0.242483026188158,0.730994152046775,1.4995,1.515,1.4915,0.301003344481602,-1.32013201320131,0.234663090848143,3555.4,3516.08,-0.0548461495190491,1.06283133489568,447.18,450.53,0.00223623596761727,-0.741349077752863,2814.1,2900,2.49102732667638,-0.544827586206903,1805.67,1802.78,-0.634667464154582,-0.475376917871284,0.313844332979819,0.398218893696367,-0.920901287471972,0.0312729042789607,-0.161161613528315,-0.0165541012475392,-0.132597443708328,-0.461124792701703,1.06162703654211,-0.326982993272259,-0.242724746549961,-0.166027918649029,-0.173388983583633,-0.179916490129913,-0.133409552686125,-0.0517032877715113,-0.30677158517094,0.344158998852133,0.537227313843439,-1.62926848062898,-0.965021163430204,-1.56450926168852,-0.56480668172463,-1.28200172352,0.0409449669742494,0.255947155039831,-1.1894288976178
"353","4-Aug-93",3552.05,120695,448.54,2941.3,1469536,1859.08,591844,0.6186,1.4995,4.75,7,6,2.77,1.73,2.23,1993-08-04,0.6925,0.4325,0.5575,0.0913461538461538,0.134615384615385,0.115384615384615,0.6214,0.6201,0.6167,0.452634982217897,-0.241896468311554,0.308091454515974,1.4705,1.495,1.4925,-1.93397799266423,0.301003344481602,0.46901172529314,3553.45,3475.67,-0.0393983311992468,2.19756190892691,447.19,442.83,0.301885104765317,1.28943386852743,2884.2,2848.3,1.97975175091881,3.26510550152723,1794.21,1802.49,3.61551880772038,3.13954585046241,-0.436834231122935,0.0903691945709378,0.182215974031461,0.107762120936908,-0.153698277069418,0.257023686935703,0.0158016611379833,0.0516574082558909,0.820850994849046,0.49456560855034,1.07922548010753,0.381401000189231,-0.174154553037883,-0.209005175615475,-0.126998551715595,0.00463591184060091,-0.298314691798522,0.485584495195466,0.119250171360174,-1.62926848062898,-0.965021163430204,-1.56450926168852,-0.573603529506967,-1.13046229022555,0.132740605594305,0.290914530932008,-1.41618778833018
"354","11-Aug-93",3583.35,107160.9,450.46,3006.1,1410478,1901.1,262679.235431236,0.6214,1.4705,4.75,7,6,2.77,1.73,2.23,1993-08-11,0.6925,0.4325,0.5575,0.0913461538461538,0.134615384615385,0.115384615384615,0.6229,0.6186,0.6158,0.241390408754435,0.452634982217897,0.909386164339061,1.5165,1.4995,1.5025,3.12818769126148,-1.93397799266423,-2.1297836938436,3552.05,3542.55,0.881181289677784,1.15171274929076,448.54,450.08,0.428055468854497,0.0844294347671515,2941.3,2832.3,2.20310746948627,6.13635561204674,1859.08,1775.11,2.26025776190374,7.09758831847041,0.639532291258746,0.528078380597748,-1.33859873182225,-0.740460555225881,0.291063261781826,0.00487475712402978,0.078286692915654,-0.252611852444297,0.926036355457166,1.1137028635784,0.657693920760828,0.980790543987508,-0.157038607382147,-0.426657308648506,-0.11788068366862,0.0685725166543458,-0.302321552789378,0.577193857864602,-0.521811378466161,-1.62926848062898,-0.965021163430204,-1.56450926168852,-0.573603529506967,-1.13046229022555,0.132740605594305,0.30964705373139,-1.05650127202778
"355","18-Aug-93",3604.86,126459,456.04,3073.6,1516723,1951.4,636546,0.6229,1.5165,4.75,7,6,2.77,1.73,2.23,1993-08-18,0.6925,0.4325,0.5575,0.0913461538461538,0.134615384615385,0.115384615384615,0.6217,0.6214,0.6186,-0.192647294910897,0.241390408754435,0.695118008406073,1.4805,1.4705,1.515,-2.37388724035609,3.12818769126148,0.0990099009901028,3583.35,3555.4,0.600276277784761,1.39112336164707,450.46,447.18,1.23873373884475,1.98130506731071,3006.1,2814.1,2.2454342836233,9.22142070288902,1901.1,1805.67,2.6458366209037,8.07068844251718,0.312151023300993,0.372103051707049,2.10600095571416,-0.0130030363680441,0.155349041602215,0.0625954419235506,0.479769702237906,0.226358124913518,0.945969407706515,1.77894575723262,0.777621855078039,1.12815279291153,-0.145276179552917,-0.116309917356529,-0.0913818796570973,0.135173146668664,-0.295113233070229,0.686854756062068,0.206309105015724,-1.62926848062898,-0.965021163430204,-1.56450926168852,-0.573603529506967,-1.13046229022555,0.132740605594305,0.294661035491885,-1.33799506739488
"356","25-Aug-93",3652.09,142436.3,460.13,3079.2,1335519,1976.09,1114200,0.6217,1.4805,4.75,7,6,2.77,1.73,2.23,1993-08-25,0.6925,0.4325,0.5575,0.0913461538461538,0.134615384615385,0.115384615384615,0.6229,0.6229,0.6201,0.193019141064819,-0.192647294910897,0.258022899532341,1.504,1.5165,1.495,1.58730158730159,-2.37388724035609,-0.969899665551851,3604.86,3553.45,1.31017570723967,2.77589384963909,456.04,447.19,0.89685115340759,2.89362463382455,3073.6,2884.2,0.182196772514313,6.76097358019555,1951.4,1794.21,1.2652454647945,10.1370519615875,-0.360509161231533,0.0539220645872519,-1.63793924174579,-0.361885186317885,0.498324223230923,0.396456585631358,0.310454630751122,0.456723086442535,-0.0256752093112109,1.2483913230839,0.348211783379053,1.44107431839489,-0.119449147178463,0.14063316900375,-0.0719589211611968,0.140698532269852,-0.30740723623639,0.740682342075894,1.13655938232565,-1.62926848062898,-0.965021163430204,-1.56450926168852,-0.573603529506967,-1.13046229022555,0.132740605594305,0.30964705373139,-1.15424217319691
"357","1-Sep-93",3645.1,105145.8,463.15,3085,44896705.9285714,2012.78,1592816,0.6229,1.504,4.75,7,6,2.69,1.79,2.13,1993-09-01,0.6725,0.4475,0.5325,0.0913461538461538,0.134615384615385,0.115384615384615,0.624,0.6217,0.6186,0.176593353668324,0.193019141064819,0.695118008406073,1.5415,1.4805,1.4995,2.49335106382979,1.58730158730159,0.300100033344445,3652.09,3552.05,-0.191397254722645,2.61961402570346,460.13,448.54,0.656336252798118,3.25723458331474,3079.2,2941.3,0.188360613146278,4.88559480501818,1976.09,1859.08,1.85669681036795,8.26753017621619,0.237186508524053,0.372103051707049,1.05749007645086,0.0526309142536592,-0.227133831796986,0.358778312437319,0.191341229469632,0.548536300912935,-0.0227724593670298,0.843997131596652,0.532172953625076,1.15796168908077,-0.123271526096469,-0.459063660993683,-0.0576172745456418,0.146421253071082,2.64805384641962,0.820671573782953,2.06868319312796,-1.62926848062898,-0.965021163430204,-1.56450926168852,-0.643978311765662,-1.10520571800981,0.0409449669742494,0.323384237117602,-0.861019469689522
"358","8-Sep-93",3588.93,82619.7,456.65,3035.4,1175279,2028.96,1816850,0.624,1.5415,4.75,7,6,2.69,1.79,2.13,1993-09-08,0.6725,0.4475,0.5325,0.0913461538461538,0.134615384615385,0.115384615384615,0.6258,0.6229,0.6214,0.288461538461542,0.176593353668324,0.418410041841012,1.545,1.504,1.4705,0.227051573143032,2.49335106382979,4.82828969738186,3645.1,3583.35,-1.54097281281721,0.155720205952528,463.15,450.46,-1.40343301306272,1.3741508680016,3085,3006.1,-1.60777957860616,0.974684807557971,2012.78,1901.1,0.803863313427203,6.72557992741045,0.211730256479788,0.170675005137402,1.67402022157271,1.53058994354822,-0.879157066291706,-0.235253995277043,-0.828745769257054,0.0730488472220565,-0.868632395185757,0.000674541336064496,0.204706487243727,0.924455135358409,-0.153987266271635,-0.821322969992092,-0.0884850569963397,0.0974821234605611,-0.318278911626258,0.855946192725994,2.50499837237245,-1.62926848062898,-0.965021163430204,-1.56450926168852,-0.643978311765662,-1.10520571800981,0.0409449669742494,0.34586326447686,-0.833652017362166
"359","15-Sep-93",3633.65,108001,461.6,2989.4,1311895,2001.35,1956090,0.6258,1.545,4.75,7,6,2.69,1.79,2.13,1993-09-15,0.6725,0.4475,0.5325,0.0913461538461538,0.134615384615385,0.115384615384615,0.6276,0.624,0.6229,0.287631831255996,0.288461538461542,0.465564296034679,1.5178,1.5415,1.5165,-1.76051779935274,0.227051573143032,1.87932739861523,3588.93,3604.86,1.24605383777338,0.798644052751007,456.65,456.04,1.08398116719589,1.21919129900886,3035.4,3073.6,-1.51545101139883,-2.73945861530452,2028.96,1951.4,-1.36079567857425,2.55970072768268,0.385100618526369,0.205000685845426,0.13189477469686,0.568076051710635,0.46734489163256,-0.080248315512441,0.403129522692096,0.0339208306149242,-0.825151916161439,-0.800218614988633,-0.468574931984544,0.293591658468975,-0.129532790561587,-0.413147023002542,-0.0649780534377311,0.0520950274508037,-0.309010034909694,0.795752606260148,2.77617384376521,-1.62926848062898,-0.965021163430204,-1.56450926168852,-0.643978311765662,-1.10520571800981,0.0409449669742494,0.368342291836117,-1.04633621830619
