X,RRC_DJI,RRC_DJV,RRC_S.P,RRC_FTSE,RRC_IMO_FTV,RRC_IMO_STI,RRC_IMO_STIV,SGPRIME,UKPRIME,USPRIME,IMO_SGINF,IMO_UKINF,IMO_USINF,SG.D,P.D,Velocity_sg,Velocity_uk
04-Jan-95,-0.007041678,-0.770589845,-0.069204565,0.113466275,-1.146072079,1.32721599,-0.675384217,6.25,7.25,8.5,2.64,3.33,2.8,0.6878,1.5608,0.001744693,-0.000192209
11-Jan-95,-0.004646539,-0.007560239,-0.06469312,0.111295587,0.218074492,1.11274915,-0.34577124,6.25,7.25,8.5,2.64,3.33,2.8,0.689,1.5605,-0.001451379,0.006408202
18-Jan-95,0.031964086,-0.004022252,-0.02641707,0.116722305,0.877974136,1.02097172,-0.035993217,6.25,7.25,8.5,2.64,3.33,2.8,0.688,1.5705,0.000145349,0.013689908
25-Jan-95,0.00050465,0.20841135,-0.037244538,0.04499096,1.129190105,0.71407392,0.426422805,6.25,7.25,8.5,2.64,3.33,2.8,0.6881,1.592,-0.000145328,-0.006092965
01-Feb-95,-0.012559246,0.884149169,-0.023187825,0.079623288,1.100680097,0.976967351,-0.675384217,6.25,7.25,9,2.34,3.38,2.86,0.688,1.5823,-0.001017442,-0.01839095
08-Feb-95,0.035458364,0.265298964,0.028052694,0.134087803,0.799434816,0.994961217,1.098277793,6.25,7.75,9,2.34,3.38,2.86,0.6873,1.5532,0,0.004957507
15-Feb-95,0.063237598,0.150655321,0.043961474,0.136455825,0.922086315,1.029968653,1.687987575,6.25,7.75,9,2.34,3.38,2.86,0.6873,1.5609,0.001163975,0.018386828
22-Feb-95,0.056063119,-0.017062951,0.046478386,0.081793975,0.311566846,0.91152719,1.17392752,6.25,7.75,9,2.34,3.38,2.86,0.6881,1.5896,0.00319721,-0.002579265
01-Mar-95,0.067956787,0.210479464,0.049232742,0.103204844,0.46491711,1.075127593,0.747299823,6.25,7.75,9,2.55,3.51,2.85,0.6903,1.5855,0.014486455,0.014506465
08-Mar-95,0.059442561,0.267185354,0.037313029,0.054759053,0.596887468,0.933442237,-0.675384217,6.25,7.75,9,2.55,3.51,2.85,0.7003,1.6085,0.013851207,-0.006589991
15-Mar-95,0.091782402,0.121285205,0.078818324,0.108927565,0.827551597,0.962066861,0.091652892,6.25,7.75,9,2.55,3.51,2.85,0.71,1.5979,-0.004225352,-0.006195632
22-Mar-95,0.116182194,0.527907654,0.096816616,0.20039243,1.214102201,0.971891599,-0.055845406,6.25,7.75,9,2.55,3.51,2.85,0.707,1.588,-0.001131542,0.014798489
29-Mar-95,0.158731451,0.144073057,0.132195843,0.202957788,1.065764023,1.062035204,0.239409708,6.25,7.75,9,2.55,3.51,2.85,0.7062,1.6115,0.006372133,-0.00031027
05-Apr-95,0.180479092,0.279167873,0.143830623,0.250219568,1.206915923,1.015743478,0.180858484,6.25,7.75,9,2.33,3.33,3.05,0.7107,1.611,0.004784016,-0.010862818
12-Apr-95,0.178969826,-0.105334117,0.151428846,0.269558418,0.471092232,0.931525215,0.142927341,6.25,7.75,9,2.33,3.33,3.05,0.7141,1.5935,0.003921019,0.010040791
19-Apr-95,0.184257724,-0.249095392,0.140743844,0.230387381,-1.146072079,0.873077827,-0.675384217,6.25,7.75,9,2.33,3.33,3.05,0.7169,1.6095,0.000278979,0.00453557
26-Apr-95,0.234757966,0.541866621,0.17750025,0.285739904,0.823419591,0.933986845,0.034905543,6.25,7.75,9,2.33,3.33,3.05,0.7171,1.6168,0.003207363,-0.000371103
03-May-95,0.274851932,0.130044939,0.214636567,0.321654911,0.608694685,0.939912186,-0.675384217,6.25,7.75,9,2.13,3.39,3.19,0.7194,1.6162,-0.001946066,-0.020542012
10-May-95,0.29206084,0.535858476,0.233062258,0.348788501,-1.146072079,0.995571178,-0.675384217,6.25,7.75,9,2.13,3.39,3.19,0.718,1.583,-0.005153203,-0.008212255
17-May-95,0.301892939,0.508694777,0.245931749,0.355991236,0.581838727,1.144554288,-0.675384217,6.25,7.75,9,2.13,3.39,3.19,0.7143,1.57,0.004619908,0.002420382
24-May-95,0.310401696,0.503416743,0.253245039,0.385492848,0.414180405,1.171566872,0.478468975,6.25,7.75,9,2.13,3.39,3.19,0.7176,1.5738,0.001811594,0.009022747
31-May-95,0.325155313,-0.451440907,0.27599222,0.377698108,-1.146072079,1.183918593,0.081658818,6.25,7.75,9,2.13,3.39,3.19,0.7189,1.588,-0.000139101,0.001259446
07-Jun-95,0.323454656,0.412482438,0.27471002,0.428413254,0.607053118,1.185552419,0.152454171,6,7.75,9,1.83,3.52,3.04,0.7188,1.59,-0.002365053,0.013522013
14-Jun-95,0.339340222,-0.094755536,0.290571311,0.397826298,0.229919159,1.096498031,-0.257821849,6,7.75,9,1.83,3.52,3.04,0.7171,1.6115,-0.003207363,-0.00124108
21-Jun-95,0.369973937,0.347267689,0.326235472,0.435813324,0.678601733,1.057961532,-0.017602128,6,7.75,9,1.83,3.52,3.04,0.7148,1.6095,-0.003217683,-0.020813917
28-Jun-95,0.375272771,0.138397805,0.32979714,0.341487098,1.01514175,0.988186287,0.000450017,6,7.75,9,1.83,3.52,3.04,0.7125,1.576,0.00477193,0.012944162
05-Jul-95,0.407229827,-0.64528078,0.34181183,0.452192146,0.351164195,1.074757259,0.327140795,6,7.75,9,1.44,3.54,2.76,0.7159,1.5964,-0.001676212,-0.003069406
12-Jul-95,0.468508194,0.596608928,0.406539196,0.507149999,0.974125454,1.179648862,1.402496743,6,7.75,8.75,1.44,3.54,2.76,0.7147,1.5915,0.000839513,0.005026704
19-Jul-95,0.414688661,0.689682108,0.3594777,0.462453576,0.316312619,1.113184837,0.669087905,6,7.75,8.75,1.44,3.54,2.76,0.7153,1.5995,0.000419404,-0.002813379
26-Jul-95,0.457445715,0.858109585,0.409958396,0.5108007,0.132088823,1.129305249,1.218982242,6,7.75,8.75,1.44,3.54,2.76,0.7156,1.595,-0.000419229,0.003761755
02-Aug-95,0.44819873,0.393113567,0.396614016,0.555793126,0.648310759,1.128629935,0.446426274,6,7.75,8.75,1.34,3.59,2.62,0.7153,1.601,0.000699007,-0.001061836
09-Aug-95,0.437994783,-0.269837645,0.400935506,0.524614164,0.491619105,0.992042115,-0.675384217,6,7.75,8.75,1.34,3.59,2.62,0.7158,1.5993,-0.017602682,-0.034890264
16-Aug-95,0.42027185,0.054076318,0.402170217,0.521456801,0.389985493,0.91133113,0.956003452,6,7.75,8.75,1.34,3.59,2.62,0.7032,1.5435,-0.001706485,-0.000453515
23-Aug-95,0.39061697,0.312963689,0.38873086,0.571579942,0.361358973,1.027419885,0.971573834,6,7.75,8.75,1.34,3.59,2.62,0.702,1.5428,-0.000712251,0.002074151
30-Aug-95,0.401400563,-0.176167832,0.406681662,0.559838497,-1.146072079,1.072578825,2.567167435,6,7.75,8.75,1.34,3.59,2.62,0.7015,1.546,-0.000285103,0.003234153
06-Sep-95,0.444731794,-0.609799595,0.450608891,0.612822998,0.558977458,1.068701212,-0.675384217,6,7.75,8.75,1.34,3.86,2.54,0.7013,1.551,-0.007557393,-0.001611863
13-Sep-95,0.489413708,0.340674168,0.491449342,0.625748454,0.717343969,1.070727156,0.995795918,6,7.75,8.75,1.34,3.86,2.54,0.696,1.5485,-0.004166667,0.001937359
20-Sep-95,0.504271224,1.314355517,0.529440459,0.616572367,1.114289085,1.034347306,0.692367838,6,7.75,8.75,1.34,3.86,2.54,0.6931,1.5515,0.009522435,0.017402514
27-Sep-95,0.48768024,0.874228332,0.502229321,0.541091653,0.651787386,1.040446921,1.594867844,6,7.75,8.75,1.34,3.86,2.54,0.6997,1.5785,-0.002143776,0.002343997
04-Oct-95,0.47582485,0.42596056,0.504271344,0.599404205,0.734889389,1.073602689,0.43301786,6,7.75,8.75,1.05,3.17,2.81,0.6982,1.5822,0.005442567,-0.00644672
11-Oct-95,0.472861003,0.365041249,0.494726076,0.53053422,1.608702518,1.076303947,0.285188277,6,7.75,8.75,1.05,3.17,2.81,0.702,1.572,-0.000712251,-0.00235369
18-Oct-95,0.495975732,0.303465802,0.532622215,0.647652661,0.961789773,1.023869038,0.050642525,6,7.75,8.75,1.05,3.17,2.81,0.7015,1.5683,0.006699929,0.007460307
25-Oct-95,0.482939178,0.441386183,0.509020233,0.593188146,0.688996245,1.023193723,-0.675384217,6,7.75,8.75,1.05,3.17,2.81,0.7062,1.58,0.000424809,-0.000632911
01-Nov-95,0.490048037,0.218848412,0.51733079,0.574342634,0.266052365,1.014392849,-0.255079654,6,7.75,8.75,0.86,3.1,2.61,0.7065,1.579,0,0.000253325
08-Nov-95,0.537070407,-0.01987565,0.552899973,0.592497473,1.878737215,1.016440577,0.081846482,6,7.75,8.75,0.86,3.1,2.61,0.7065,1.5794,0.002123142,-0.01196657
15-Nov-95,0.575392626,0.212695531,0.563584975,0.62634046,0.4911593,0.941676718,0.511440422,6,7.75,8.75,0.86,3.1,2.61,0.708,1.5605,-0.001836158,0.00128164
22-Nov-95,0.640389473,0.527420377,0.584670045,0.686527696,1.733634319,1.028944789,0.379920388,6,7.75,8.75,0.86,3.1,2.61,0.7067,1.5625,0.00155653,-0.01856
29-Nov-95,0.675359592,-0.538843659,0.628549785,0.709319911,1.255748909,1.03537117,0.331614097,6,7.75,8.75,0.86,3.1,2.61,0.7078,1.5335,-0.000423849,0.005868927
06-Dec-95,0.726526973,0.167964118,0.688100861,0.716522646,1.522573291,1.131788664,0.744816145,6,7.75,8.75,0.86,3.22,2.54,0.7075,1.5425,-0.002120141,-0.005316045
13-Dec-95,0.736009098,0.032296792,0.695271684,0.716127976,1.901787816,1.170172674,0.464635444,6,7.75,8.75,0.86,3.22,2.54,0.706,1.5343,0.001416431,0.004171283
20-Dec-95,0.650073926,1.303037175,0.620476673,0.668076854,2.256907296,1.290247963,1.465944469,6,7.5,8.5,0.86,3.22,2.54,0.707,1.5407,-0.000282885,0.012202246
27-Dec-95,0.675556453,-0.69182139,0.661269634,0.72994144,-1.146072079,1.386491183,-0.675384217,6,7.5,8.5,0.86,3.22,2.54,0.7068,1.5595,-0.002122241,-0.004809234
03-Jan-96,0.723759986,-0.096455378,0.693514595,0.768619139,-1.146072079,1.462431397,-0.675384217,6,7.5,8.5,0.86,2.88,2.73,0.7053,1.552,-0.00311924,-0.003221649
10-Jan-96,0.635648411,0.760831025,0.585049956,0.725106727,0.786073416,1.584205864,2.798436723,6,7.5,8.5,0.86,2.88,2.73,0.7031,1.547,0.0046935,-0.017000646
17-Jan-96,0.654218938,0.66844132,0.622518695,0.757371032,1.273583528,1.645093098,1.758447813,6,7.5,8.5,0.86,2.88,2.73,0.7064,1.5207,-0.003822197,-0.006444401
24-Jan-96,0.750429145,1.413488304,0.687056105,0.810651536,1.21105209,1.689075683,1.464705503,6,7.5,8.5,0.86,2.88,2.73,0.7037,1.5109,0.000568424,0.001522271
31-Jan-96,0.833799659,0.882095528,0.763323272,0.81173688,1.986591722,1.773816771,1.270339034,6,7.25,8.5,0.86,2.88,2.73,0.7041,1.5132,0.00482886,0.015926513
07-Feb-96,0.886744255,0.698465964,0.829380326,0.778979237,1.457670006,1.867010183,1.201148401,6,7.25,8.25,1.62,2.72,2.65,0.7075,1.5373,-0.000141343,0.003382554
14-Feb-96,0.934554067,1.270193399,0.856211553,0.797627413,1.215702157,1.670646131,0.303380213,6,7.25,8.25,1.62,2.72,2.65,0.7074,1.5425,0.010460843,0.000972447
21-Feb-96,0.899786277,0.2662896,0.820689858,0.778485899,1.31242147,1.784120764,-0.675384217,6,7.25,8.25,1.62,2.72,2.65,0.7148,1.544,-0.009932848,-0.007124352
28-Feb-96,0.894449165,0.893685652,0.804781078,0.790918016,0.954382955,1.750812507,0.162526758,6,7.25,8.25,1.62,2.72,2.65,0.7077,1.533,0.001130422,-0.002152642
06-Mar-96,0.962016137,0.688139867,0.839210528,0.81134221,0.854230706,1.731533365,0.031722912,6,7.25,8.25,1.43,2.71,2.84,0.7085,1.5297,0.003387438,-0.003726221
13-Mar-96,0.928631841,1.051737178,0.775337963,0.694322436,1.340916915,1.450493578,0.273729273,6,7,8.25,1.43,2.71,2.84,0.7109,1.524,-0.003376002,0.01003937
20-Mar-96,0.976042463,1.938433902,0.829617771,0.738821524,1.754462874,1.63180465,-0.166969408,6,7,8.25,1.43,2.71,2.84,0.7085,1.5393,0.000705716,-0.01286299
27-Mar-96,0.960435783,0.424447266,0.824536459,0.725994736,1.41033711,1.665984282,0.083556524,6,7,8.25,1.43,2.71,2.84,0.709,1.5195,0.003949224,0.004014478
03-Apr-96,0.994809852,0.379210887,0.85763622,0.777992561,1.657614566,1.625574329,-0.215256549,6,7,8.25,1.14,2.42,2.9,0.7118,1.5256,-0.003090756,-0.007210278
10-Apr-96,0.883386686,0.262685678,0.75135607,0.819728956,-1.146072079,1.644918824,-0.675384217,6,7,8.25,1.14,2.42,2.9,0.7096,1.5146,0,-0.003037106
17-Apr-96,0.918356805,1.224104686,0.789869565,0.857419979,1.162100512,1.675133705,0.156875769,6,7,8.25,1.14,2.42,2.9,0.7096,1.51,-0.000422773,0.003509934
24-Apr-96,0.920527741,0.675578405,0.83052006,0.869260091,1.258796939,1.625748603,0.305199406,6,7,8.25,1.14,2.42,2.9,0.7093,1.5153,0.002396729,-0.015046525
01-May-96,0.93218627,0.486725486,0.851462663,0.857814649,1.115383463,1.700861012,-0.675384217,6,7,8.25,1.23,2.21,2.89,0.711,1.4925,0.000843882,0.021306533
08-May-96,0.876868409,1.027530915,0.804876056,0.760429728,-1.146072079,1.605380244,0.161923552,6,7,8.25,1.23,2.21,2.89,0.7116,1.5243,-0.002248454,-0.006954012
15-May-96,0.95964834,0.69672431,0.902940626,0.828411704,1.213939917,1.495739654,0.077761913,6,7,8.25,1.23,2.21,2.89,0.71,1.5137,-0.00056338,-0.003104975
22-May-96,1.043073537,1.061482724,0.964676191,0.816571592,1.551724113,1.477266533,-0.065489047,6,7,8.25,1.23,2.21,2.89,0.7096,1.509,-0.001972943,0.014380384
29-May-96,0.986109702,0.005252098,0.914860339,0.827918366,-1.146072079,1.523885023,0.179577389,6,7,8.25,1.23,2.21,2.89,0.7082,1.5307,0.00183564,0.011628667
05-Jun-96,0.999042357,0.194712908,0.964771169,0.805915492,-1.146072079,1.50730714,-0.675384217,6,7,8.25,1.13,2.14,2.75,0.7095,1.5485,0.000140944,-0.009105586
12-Jun-96,0.983080234,0.465467009,0.920131607,0.821504972,0.797452036,1.425463369,-0.265399269,6,6.75,8.25,1.13,2.14,2.75,0.7096,1.5344,0.001409245,0.006452033
19-Jun-96,0.972176338,0.052325015,0.886509468,0.805718156,1.489005424,1.431323357,-0.357507911,6,6.75,8.25,1.13,2.14,2.75,0.7106,1.5443,-0.002814523,-0.002395908
26-Jun-96,0.990960131,1.036498103,0.89804927,0.748786951,1.08513202,1.416139671,-0.375604099,6,6.75,8.25,1.13,2.14,2.75,0.7086,1.5406,-0.001411233,0.01453979
03-Jul-96,1.002071825,0.331557419,0.936087876,0.767139125,0.881147,1.386948654,-0.087237027,6,6.75,8.25,1.33,2.21,2.95,0.7076,1.563,-0.000282646,-0.00671785
10-Jul-96,0.947732799,-0.345407438,0.85849102,0.818150274,0.755797006,1.297327874,-0.292206522,6,6.75,8.25,1.33,2.21,2.95,0.7074,1.5525,-0.003534068,-0.004508857
17-Jul-96,0.823726952,1.671311062,0.754062937,0.711983936,0.735409531,1.239838997,0.000375335,6,6.75,8.25,1.33,2.21,2.95,0.7049,1.5455,0.000851185,0.004399871
24-Jul-96,0.811592676,1.029655315,0.718826176,0.722442702,0.312024571,1.094101754,-0.112571691,6,6.75,8.25,1.33,2.21,2.95,0.7055,1.5523,0.002409639,0.00244798
31-Jul-96,0.906862326,0.240541096,0.781986408,0.756384356,0.723144589,1.03883488,-0.181582319,6,6.75,8.25,1.33,2.21,2.95,0.7072,1.5561,-0.002121041,-0.008354219
07-Aug-96,1.010629798,0.301852802,0.896957026,0.862846697,1.171186348,1.088394257,-0.253980478,6,6.75,8.25,1.42,2.13,2.88,0.7057,1.5431,0.002834065,0.004017886
14-Aug-96,0.982309196,0.419037363,0.886936868,0.881790876,0.138261865,1.007770409,-0.675384217,6,6.75,8.25,1.42,2.13,2.88,0.7077,1.5493,0.000565211,0.000968179
21-Aug-96,0.994853599,-0.085796388,0.901278515,0.923033933,0.376819666,1.134337432,0.266841231,6,6.75,8.25,1.42,2.13,2.88,0.7081,1.5508,0.004377913,0.005610008
28-Aug-96,1.007190203,-0.117792656,0.900043804,0.969013034,-1.146072079,1.14366113,-0.243130425,6,6.75,8.25,1.42,2.13,2.88,0.7112,1.5595,-0.000984252,0.005001603
04-Sep-96,0.97685178,-0.444717124,0.856354019,0.923625938,0.479399936,1.001191538,-0.287769604,6,6.75,8.25,1.52,2.12,3,0.7105,1.5673,-0.001125968,-0.007784087
11-Sep-96,1.030452578,0.054139037,0.911773561,0.956087579,0.49112393,1.01966466,-0.277488288,6,6.75,8.25,1.52,2.12,3,0.7097,1.5551,0.000704523,0.004179796
18-Sep-96,1.097407095,0.59869634,0.979160305,1.005520046,0.678614216,1.192523408,0.121458943,6,6.75,8.25,1.52,2.12,3,0.7102,1.5616,-0.000422416,-0.000192111
25-Sep-96,1.097407095,0.895462686,0.999865463,0.985786526,0.914939568,1.155228616,-0.143348616,6,6.75,8.25,1.52,2.12,3,0.7099,1.5613,-0.000986054,0.002561968
02-Oct-96,1.128363443,0.476711375,1.03871138,1.064128601,0.945580077,1.150218217,-0.321468729,6,6.75,8.25,1.42,2.67,2.99,0.7092,1.5653,0.000423012,0.000127771
09-Oct-96,1.126531545,0.634730737,1.051675849,1.05840588,0.962245417,1.090463769,-0.264688826,6,6.75,8.25,1.42,2.67,2.99,0.7095,1.5655,-0.002818887,0.012136698
16-Oct-96,1.175850623,0.266418254,1.088099832,1.073304688,1.406752293,0.950608298,-0.343138196,6,6.75,8.25,1.42,2.67,2.99,0.7075,1.5845,-0.001837456,0.008204481
23-Oct-96,1.184408595,0.795332831,1.101681657,1.077251392,0.97495352,0.896561347,0.242190201,6,6.75,8.25,1.42,2.67,2.99,0.7062,1.5975,0.005380912,0.022034429
30-Oct-96,1.160768904,0.316360157,1.07143123,1.01361079,0.903581753,0.978405117,-0.142371996,6,7,8.25,1.42,2.67,2.99,0.71,1.6327,-0.000422535,0.005389845
06-Nov-96,1.261649085,1.033376634,1.183932425,0.985786526,1.056522145,0.970628107,-0.142672642,6,7,8.25,1.51,2.74,3.26,0.7097,1.6415,0.00549528,0.011513859
13-Nov-96,1.314435099,0.884539956,1.214990163,0.977103778,1.405986644,1.114470113,-0.675384217,6,7,8.25,1.51,2.74,3.26,0.7136,1.6604,-0.000420404,0.012527102
20-Nov-96,1.399621106,1.011003691,1.275870927,1.012525446,1.658833778,1.218599264,0.46073088,6,7,8.25,1.51,2.74,3.26,0.7133,1.6812,0.00042058,-0.002498216
27-Nov-96,1.43752773,0.795583706,1.328346157,1.097774252,1.441697494,1.275412827,0.590249801,6,7,8.25,1.51,2.74,3.26,0.7136,1.677,-0.000840807,-0.019916518
04-Dec-96,1.395749512,-0.111967842,1.28133215,1.093827548,0.598707964,1.218773539,0.182436395,6,7,8.25,1.99,2.46,3.32,0.713,1.6436,0.002945302,0.005597469
11-Dec-96,1.384583134,1.109962794,1.260579503,1.031962963,1.918719469,1.21461273,0.049549094,6,7,8.25,1.99,2.46,3.32,0.7151,1.6528,-0.001118725,0.013250242
18-Dec-96,1.354097065,1.220857779,1.216937207,1.067187296,1.246296893,1.221866916,-0.343165006,6,7,8.25,1.99,2.46,3.32,0.7143,1.6747,0.001819964,-0.001194244
25-Dec-96,1.450383829,0.330217808,1.309493066,1.140497323,-1.146072079,1.203045245,-0.675384217,6,7,8.25,1.99,2.46,3.32,0.7156,1.6727,-0.001537172,0.023793866
01-Jan-97,1.40960085,-0.539893798,1.260626992,1.166150899,-1.146072079,1.267635817,-0.675384217,6,7,8.25,1.98,2.8,3.04,0.7145,1.7125,-0.004058782,-0.014306569
08-Jan-97,1.464946054,1.662824718,1.297050975,1.135563943,-1.146072079,1.325298968,-0.675384217,6,7,8.25,1.98,2.8,3.04,0.7116,1.688,0.000140528,-0.00207346
15-Jan-97,1.56195464,1.215785592,1.386282611,1.20601261,2.406277435,1.277133789,0.664183742,6,7,8.25,1.98,2.8,3.04,0.7117,1.6845,-0.002388647,-0.02920748
22-Jan-97,1.62929741,1.492575178,1.47665398,1.265410505,2.379712757,1.318219057,2.121003514,6,7,8.25,1.98,2.8,3.04,0.71,1.6353,0.000985915,-0.009356081
29-Jan-97,1.569533778,1.881383862,1.411451726,1.253965063,1.684156357,1.274890002,1.590873278,6,7,8.25,1.98,2.8,3.04,0.7107,1.62,-0.004502603,0.012530864
05-Feb-97,1.572902283,1.081094429,1.438900308,1.326979087,1.424231135,1.221866916,1.043441554,6,7,8.25,1.59,2.72,3.03,0.7075,1.6403,-0.003392226,-0.005974517
12-Feb-97,1.690324233,1.256937205,1.555200614,1.3494753,2.220688787,1.284736525,-0.675384217,6,7,8.25,1.59,2.72,3.03,0.7051,1.6305,-0.006523897,-0.009322294
19-Feb-97,1.722314099,0.370983459,1.601359821,1.401867796,1.938004244,1.333424527,3.526037547,6,7,8.25,1.59,2.72,3.03,0.7005,1.6153,0.000142755,0.011576797
26-Feb-97,1.702108534,1.049386025,1.569019883,1.3741422,1.981357016,1.266067344,3.66951064,6,7,8.25,1.59,2.72,3.03,0.7006,1.634,-0.000142735,-0.012056304
05-Mar-97,1.681695171,1.571991727,1.55149648,1.404531821,1.546949212,1.214787005,2.345815623,6,7,8.25,1.6,2.57,2.76,0.7005,1.6143,-0.0041399,-0.009787524
12-Mar-97,1.732835211,0.906563924,1.56227646,1.466100403,2.014186281,1.181805512,1.138529844,6,7,8.25,1.6,2.57,2.76,0.6976,1.5985,-0.004730505,-0.000312793
19-Mar-97,1.644417407,1.513582779,1.474469491,1.377003561,2.048232678,1.0580051,0.796389325,6,7,8.25,1.6,2.57,2.76,0.6943,1.598,-0.006481348,0.019461827
26-Mar-97,1.64606885,2.125603061,1.496931739,1.346712607,2.36566893,1.038486331,0.450434245,6,7,8.5,1.6,2.57,2.76,0.6898,1.6291,0.00637866,0.009146154
02-Apr-97,1.447190311,1.289460955,1.305124087,1.282677335,-1.146072079,0.991018251,-0.675384217,6,7,8.5,1.88,2.42,2.5,0.6942,1.644,-0.001152406,-0.01459854
09-Apr-97,1.472798609,1.506300959,1.354939939,1.337635188,1.268153248,1.020187484,0.316089673,6,7,8.5,1.88,2.42,2.5,0.6934,1.62,0.001153735,0.002962963
16-Apr-97,1.536247912,1.962114292,1.368854186,1.339904543,1.070609664,0.882924349,0.352002469,6,7,8.5,1.88,2.42,2.5,0.6942,1.6248,-0.002448862,-0.001107829
23-Apr-97,1.608894984,1.973956899,1.41686546,1.431764079,0.844564393,0.871182589,-0.675384217,6,7,8.5,1.88,2.42,2.5,0.6925,1.623,-0.002310469,0.000924214
30-Apr-97,1.716222354,1.988879163,1.548409702,1.479420529,1.435849021,0.804653211,-0.031608003,6,7,8.5,1.88,2.42,2.5,0.6909,1.6245,0.00115791,-0.006771314
07-May-97,1.758142749,2.041751162,1.616223846,1.579568143,-1.146072079,0.943789799,-0.675384217,6,7.25,8.5,1.59,2.62,2.23,0.6917,1.6135,0.009107995,0.020762318
14-May-97,1.8677887,1.991854289,1.713196171,1.726977538,2.598752759,1.009426019,0.331740483,6,7.25,8.5,1.59,2.62,2.23,0.698,1.647,0.001146132,-0.001214329
21-May-97,1.870265864,2.008872006,1.728914996,1.682675785,1.989082161,0.91298674,-0.675384217,6,7.25,8.5,1.59,2.62,2.23,0.6988,1.645,0.000858615,-0.002613982
28-May-97,1.906652287,0.745196339,1.766241268,1.717702783,-1.146072079,0.935577102,0.261904515,6,7.25,8.5,1.59,2.62,2.23,0.6994,1.6407,-0.000714898,-0.00457122
04-Jun-97,1.858765918,1.40605049,1.732524152,1.598906993,1.389885137,0.899698292,0.033498062,6,7.25,8.5,1.68,2.94,2.3,0.6989,1.6332,0.008298755,0.002939015
11-Jun-97,2.026190489,1.727429968,1.87242644,1.764372558,1.237385825,0.781191476,-0.108623083,6,7.5,8.5,1.68,2.94,2.3,0.7047,1.638,-0.004540939,0.00018315
18-Jun-97,2.10432232,2.30504011,1.964982298,1.697475925,1.402202093,0.763001551,-0.082214138,6,7.5,8.5,1.68,2.94,2.3,0.7015,1.6383,-0.001282965,0.01525972
25-Jun-97,2.088611741,2.684997395,1.964649876,1.680702433,2.202144694,0.84735052,0.115874976,6,7.5,8.5,1.68,2.94,2.3,0.7006,1.6633,-0.001855552,0.007334816
02-Jul-97,2.146248184,1.732387974,2.036073176,1.79061814,1.030279955,0.727645565,-0.151734141,6,7.5,8.5,2.06,3.35,2.23,0.6993,1.6755,-0.006292006,0.007758878
09-Jul-97,2.171976786,1.199586437,2.052741778,1.801471576,2.00577871,0.758274349,0.409469836,6,7.5,8.5,2.06,3.35,2.23,0.6949,1.6885,-0.006187941,-0.005803968
16-Jul-97,2.279402586,2.495422405,2.190697021,2.000582793,2.110216927,0.616501855,0.174292153,6,7.75,8.5,2.06,3.35,2.23,0.6906,1.6787,-0.013756154,0.000476559
23-Jul-97,2.306459998,3.466913419,2.190554555,1.912077955,2.821976781,0.740236914,0.526915057,6,7.75,8.5,2.06,3.35,2.23,0.6811,1.6795,0.002495962,-0.030068473
30-Jul-97,2.397524484,2.125138298,2.265254588,1.964174448,1.203079358,0.722199479,0.932294573,6,7.75,8.5,2.06,3.35,2.23,0.6828,1.629,-0.004686585,-0.016451811
06-Aug-97,2.399941496,1.688512112,2.303388172,2.061756705,1.540075019,0.705229477,0.26350349,6,7.75,8.5,2.33,3.53,2.23,0.6796,1.6022,-0.022660388,-0.011671452
13-Aug-97,2.218944472,2.857200869,2.1215057,2.039457827,2.139249157,0.523896621,0.307125836,6,8,8.5,2.33,3.53,2.23,0.6642,1.5835,0,0.006315125
20-Aug-97,2.269750942,2.580810112,2.203803957,1.994860072,0.996628866,0.673206496,0.562069536,6,8,8.5,2.33,3.53,2.23,0.6642,1.5935,-0.001656128,0.012550988
27-Aug-97,2.14184616,1.637669631,2.081994938,1.944046258,-1.146072079,0.612297478,0.240001424,6,8,8.5,2.33,3.53,2.23,0.6631,1.6135,-0.005429045,-0.017353579
03-Sep-97,2.200527059,1.082746026,2.149239215,2.013113578,1.151092233,0.403647057,1.559675066,6,8,8.5,2.43,3.58,2.15,0.6595,1.5855,0.006368461,0.000693787
10-Sep-97,2.104634016,1.907626076,2.10730652,1.942368909,0.473045884,0.674753184,2.385663621,6,8,8.5,2.43,3.58,2.15,0.6637,1.5866,-0.007081513,0.009391151
17-Sep-97,2.196043009,3.067836531,2.221137404,2.048831249,0.796584439,0.599836834,0.354449763,6,8,8.5,2.43,3.58,2.15,0.659,1.6015,0.003945372,0.0076803
24-Sep-97,2.207127361,3.034939685,2.22816576,2.112077181,1.373496512,0.57864067,0.729121292,6,8,8.5,2.43,3.58,2.15,0.6616,1.6138,-0.014661427,0.000991449
01-Oct-97,2.266617576,2.004163267,2.280071124,2.348780753,2.489031983,0.668457509,0.372245306,6,8,8.5,2.52,3.71,2.08,0.6519,1.6154,-0.015032981,0.004085675
08-Oct-97,2.310123794,2.445152435,2.367593159,2.294513573,1.408125467,0.538383208,0.47718405,6,8,8.5,2.52,3.71,2.08,0.6421,1.622,0.00607382,0.00080148
15-Oct-97,2.289847141,1.427675631,2.329032176,2.296092255,1.284595969,0.479565486,0.286764273,6,8,8.5,2.52,3.71,2.08,0.646,1.6233,-0.025696594,0.005236247
22-Oct-97,2.277089472,3.780234327,2.3421866,2.182723182,0.940301678,0.210855636,0.536079962,6,8,8.5,2.52,3.71,2.08,0.6294,1.6318,0.006831903,0.024635372
