X,RRC_DJI,RRC_DJV,RRC_S.P,RRC_FTSE,RRC_IMO_FTV,RRC_IMO_STI,RRC_IMO_STIV,SGPRIME,UKPRIME,USPRIME,IMO_USINF,IMO_UKINF,IMO_SGINF,SG.D,P.D
20-Dec-95,0.650073926,1.303037175,0.620476673,0.668076854,2.256907296,1.290247963,1.465944469,6,7.5,8.5,2.54,3.22,0.86,0.707,1.5407
27-Dec-95,0.675556453,-0.69182139,0.661269634,0.72994144,-1.146072079,1.386491183,-0.675384217,6,7.5,8.5,2.54,3.22,0.86,0.7068,1.5595
03-Jan-96,0.723759986,-0.096455378,0.693514595,0.768619139,-1.146072079,1.462431397,-0.675384217,6,7.5,8.5,2.73,2.88,0.86,0.7053,1.552
10-Jan-96,0.635648411,0.760831025,0.585049956,0.725106727,0.786073416,1.584205864,2.798436723,6,7.5,8.5,2.73,2.88,0.86,0.7031,1.547
17-Jan-96,0.654218938,0.66844132,0.622518695,0.757371032,1.273583528,1.645093098,1.758447813,6,7.5,8.5,2.73,2.88,0.86,0.7064,1.5207
24-Jan-96,0.750429145,1.413488304,0.687056105,0.810651536,1.21105209,1.689075683,1.464705503,6,7.5,8.5,2.73,2.88,0.86,0.7037,1.5109
31-Jan-96,0.833799659,0.882095528,0.763323272,0.81173688,1.986591722,1.773816771,1.270339034,6,7.25,8.5,2.73,2.88,0.86,0.7041,1.5132
07-Feb-96,0.886744255,0.698465964,0.829380326,0.778979237,1.457670006,1.867010183,1.201148401,6,7.25,8.25,2.65,2.72,1.62,0.7075,1.5373
14-Feb-96,0.934554067,1.270193399,0.856211553,0.797627413,1.215702157,1.670646131,0.303380213,6,7.25,8.25,2.65,2.72,1.62,0.7074,1.5425
21-Feb-96,0.899786277,0.2662896,0.820689858,0.778485899,1.31242147,1.784120764,-0.675384217,6,7.25,8.25,2.65,2.72,1.62,0.7148,1.544
28-Feb-96,0.894449165,0.893685652,0.804781078,0.790918016,0.954382955,1.750812507,0.162526758,6,7.25,8.25,2.65,2.72,1.62,0.7077,1.533
06-Mar-96,0.962016137,0.688139867,0.839210528,0.81134221,0.854230706,1.731533365,0.031722912,6,7.25,8.25,2.84,2.71,1.43,0.7085,1.5297
13-Mar-96,0.928631841,1.051737178,0.775337963,0.694322436,1.340916915,1.450493578,0.273729273,6,7,8.25,2.84,2.71,1.43,0.7109,1.524
20-Mar-96,0.976042463,1.938433902,0.829617771,0.738821524,1.754462874,1.63180465,-0.166969408,6,7,8.25,2.84,2.71,1.43,0.7085,1.5393
27-Mar-96,0.960435783,0.424447266,0.824536459,0.725994736,1.41033711,1.665984282,0.083556524,6,7,8.25,2.84,2.71,1.43,0.709,1.5195
03-Apr-96,0.994809852,0.379210887,0.85763622,0.777992561,1.657614566,1.625574329,-0.215256549,6,7,8.25,2.9,2.42,1.14,0.7118,1.5256
10-Apr-96,0.883386686,0.262685678,0.75135607,0.819728956,-1.146072079,1.644918824,-0.675384217,6,7,8.25,2.9,2.42,1.14,0.7096,1.5146
17-Apr-96,0.918356805,1.224104686,0.789869565,0.857419979,1.162100512,1.675133705,0.156875769,6,7,8.25,2.9,2.42,1.14,0.7096,1.51
24-Apr-96,0.920527741,0.675578405,0.83052006,0.869260091,1.258796939,1.625748603,0.305199406,6,7,8.25,2.9,2.42,1.14,0.7093,1.5153
01-May-96,0.93218627,0.486725486,0.851462663,0.857814649,1.115383463,1.700861012,-0.675384217,6,7,8.25,2.89,2.21,1.23,0.711,1.4925
08-May-96,0.876868409,1.027530915,0.804876056,0.760429728,-1.146072079,1.605380244,0.161923552,6,7,8.25,2.89,2.21,1.23,0.7116,1.5243
15-May-96,0.95964834,0.69672431,0.902940626,0.828411704,1.213939917,1.495739654,0.077761913,6,7,8.25,2.89,2.21,1.23,0.71,1.5137
22-May-96,1.043073537,1.061482724,0.964676191,0.816571592,1.551724113,1.477266533,-0.065489047,6,7,8.25,2.89,2.21,1.23,0.7096,1.509
29-May-96,0.986109702,0.005252098,0.914860339,0.827918366,-1.146072079,1.523885023,0.179577389,6,7,8.25,2.89,2.21,1.23,0.7082,1.5307
05-Jun-96,0.999042357,0.194712908,0.964771169,0.805915492,-1.146072079,1.50730714,-0.675384217,6,7,8.25,2.75,2.14,1.13,0.7095,1.5485
12-Jun-96,0.983080234,0.465467009,0.920131607,0.821504972,0.797452036,1.425463369,-0.265399269,6,6.75,8.25,2.75,2.14,1.13,0.7096,1.5344
19-Jun-96,0.972176338,0.052325015,0.886509468,0.805718156,1.489005424,1.431323357,-0.357507911,6,6.75,8.25,2.75,2.14,1.13,0.7106,1.5443
26-Jun-96,0.990960131,1.036498103,0.89804927,0.748786951,1.08513202,1.416139671,-0.375604099,6,6.75,8.25,2.75,2.14,1.13,0.7086,1.5406
03-Jul-96,1.002071825,0.331557419,0.936087876,0.767139125,0.881147,1.386948654,-0.087237027,6,6.75,8.25,2.95,2.21,1.33,0.7076,1.563
10-Jul-96,0.947732799,-0.345407438,0.85849102,0.818150274,0.755797006,1.297327874,-0.292206522,6,6.75,8.25,2.95,2.21,1.33,0.7074,1.5525
17-Jul-96,0.823726952,1.671311062,0.754062937,0.711983936,0.735409531,1.239838997,0.000375335,6,6.75,8.25,2.95,2.21,1.33,0.7049,1.5455
24-Jul-96,0.811592676,1.029655315,0.718826176,0.722442702,0.312024571,1.094101754,-0.112571691,6,6.75,8.25,2.95,2.21,1.33,0.7055,1.5523
31-Jul-96,0.906862326,0.240541096,0.781986408,0.756384356,0.723144589,1.03883488,-0.181582319,6,6.75,8.25,2.95,2.21,1.33,0.7072,1.5561
07-Aug-96,1.010629798,0.301852802,0.896957026,0.862846697,1.171186348,1.088394257,-0.253980478,6,6.75,8.25,2.88,2.13,1.42,0.7057,1.5431
14-Aug-96,0.982309196,0.419037363,0.886936868,0.881790876,0.138261865,1.007770409,-0.675384217,6,6.75,8.25,2.88,2.13,1.42,0.7077,1.5493
21-Aug-96,0.994853599,-0.085796388,0.901278515,0.923033933,0.376819666,1.134337432,0.266841231,6,6.75,8.25,2.88,2.13,1.42,0.7081,1.5508
28-Aug-96,1.007190203,-0.117792656,0.900043804,0.969013034,-1.146072079,1.14366113,-0.243130425,6,6.75,8.25,2.88,2.13,1.42,0.7112,1.5595
04-Sep-96,0.97685178,-0.444717124,0.856354019,0.923625938,0.479399936,1.001191538,-0.287769604,6,6.75,8.25,3,2.12,1.52,0.7105,1.5673
11-Sep-96,1.030452578,0.054139037,0.911773561,0.956087579,0.49112393,1.01966466,-0.277488288,6,6.75,8.25,3,2.12,1.52,0.7097,1.5551
18-Sep-96,1.097407095,0.59869634,0.979160305,1.005520046,0.678614216,1.192523408,0.121458943,6,6.75,8.25,3,2.12,1.52,0.7102,1.5616
25-Sep-96,1.097407095,0.895462686,0.999865463,0.985786526,0.914939568,1.155228616,-0.143348616,6,6.75,8.25,3,2.12,1.52,0.7099,1.5613
02-Oct-96,1.128363443,0.476711375,1.03871138,1.064128601,0.945580077,1.150218217,-0.321468729,6,6.75,8.25,2.99,2.67,1.42,0.7092,1.5653
09-Oct-96,1.126531545,0.634730737,1.051675849,1.05840588,0.962245417,1.090463769,-0.264688826,6,6.75,8.25,2.99,2.67,1.42,0.7095,1.5655
16-Oct-96,1.175850623,0.266418254,1.088099832,1.073304688,1.406752293,0.950608298,-0.343138196,6,6.75,8.25,2.99,2.67,1.42,0.7075,1.5845
23-Oct-96,1.184408595,0.795332831,1.101681657,1.077251392,0.97495352,0.896561347,0.242190201,6,6.75,8.25,2.99,2.67,1.42,0.7062,1.5975
30-Oct-96,1.160768904,0.316360157,1.07143123,1.01361079,0.903581753,0.978405117,-0.142371996,6,7,8.25,2.99,2.67,1.42,0.71,1.6327
06-Nov-96,1.261649085,1.033376634,1.183932425,0.985786526,1.056522145,0.970628107,-0.142672642,6,7,8.25,3.26,2.74,1.51,0.7097,1.6415
13-Nov-96,1.314435099,0.884539956,1.214990163,0.977103778,1.405986644,1.114470113,-0.675384217,6,7,8.25,3.26,2.74,1.51,0.7136,1.6604
20-Nov-96,1.399621106,1.011003691,1.275870927,1.012525446,1.658833778,1.218599264,0.46073088,6,7,8.25,3.26,2.74,1.51,0.7133,1.6812
27-Nov-96,1.43752773,0.795583706,1.328346157,1.097774252,1.441697494,1.275412827,0.590249801,6,7,8.25,3.26,2.74,1.51,0.7136,1.677
04-Dec-96,1.395749512,-0.111967842,1.28133215,1.093827548,0.598707964,1.218773539,0.182436395,6,7,8.25,3.32,2.46,1.99,0.713,1.6436
11-Dec-96,1.384583134,1.109962794,1.260579503,1.031962963,1.918719469,1.21461273,0.049549094,6,7,8.25,3.32,2.46,1.99,0.7151,1.6528
18-Dec-96,1.354097065,1.220857779,1.216937207,1.067187296,1.246296893,1.221866916,-0.343165006,6,7,8.25,3.32,2.46,1.99,0.7143,1.6747
25-Dec-96,1.450383829,0.330217808,1.309493066,1.140497323,-1.146072079,1.203045245,-0.675384217,6,7,8.25,3.32,2.46,1.99,0.7156,1.6727
01-Jan-97,1.40960085,-0.539893798,1.260626992,1.166150899,-1.146072079,1.267635817,-0.675384217,6,7,8.25,3.04,2.8,1.98,0.7145,1.7125
08-Jan-97,1.464946054,1.662824718,1.297050975,1.135563943,-1.146072079,1.325298968,-0.675384217,6,7,8.25,3.04,2.8,1.98,0.7116,1.688
15-Jan-97,1.56195464,1.215785592,1.386282611,1.20601261,2.406277435,1.277133789,0.664183742,6,7,8.25,3.04,2.8,1.98,0.7117,1.6845
22-Jan-97,1.62929741,1.492575178,1.47665398,1.265410505,2.379712757,1.318219057,2.121003514,6,7,8.25,3.04,2.8,1.98,0.71,1.6353
29-Jan-97,1.569533778,1.881383862,1.411451726,1.253965063,1.684156357,1.274890002,1.590873278,6,7,8.25,3.04,2.8,1.98,0.7107,1.62
05-Feb-97,1.572902283,1.081094429,1.438900308,1.326979087,1.424231135,1.221866916,1.043441554,6,7,8.25,3.03,2.72,1.59,0.7075,1.6403
12-Feb-97,1.690324233,1.256937205,1.555200614,1.3494753,2.220688787,1.284736525,-0.675384217,6,7,8.25,3.03,2.72,1.59,0.7051,1.6305
19-Feb-97,1.722314099,0.370983459,1.601359821,1.401867796,1.938004244,1.333424527,3.526037547,6,7,8.25,3.03,2.72,1.59,0.7005,1.6153
26-Feb-97,1.702108534,1.049386025,1.569019883,1.3741422,1.981357016,1.266067344,3.66951064,6,7,8.25,3.03,2.72,1.59,0.7006,1.634
05-Mar-97,1.681695171,1.571991727,1.55149648,1.404531821,1.546949212,1.214787005,2.345815623,6,7,8.25,2.76,2.57,1.6,0.7005,1.6143
12-Mar-97,1.732835211,0.906563924,1.56227646,1.466100403,2.014186281,1.181805512,1.138529844,6,7,8.25,2.76,2.57,1.6,0.6976,1.5985
19-Mar-97,1.644417407,1.513582779,1.474469491,1.377003561,2.048232678,1.0580051,0.796389325,6,7,8.25,2.76,2.57,1.6,0.6943,1.598
26-Mar-97,1.64606885,2.125603061,1.496931739,1.346712607,2.36566893,1.038486331,0.450434245,6,7,8.5,2.76,2.57,1.6,0.6898,1.6291
02-Apr-97,1.447190311,1.289460955,1.305124087,1.282677335,-1.146072079,0.991018251,-0.675384217,6,7,8.5,2.5,2.42,1.88,0.6942,1.644
09-Apr-97,1.472798609,1.506300959,1.354939939,1.337635188,1.268153248,1.020187484,0.316089673,6,7,8.5,2.5,2.42,1.88,0.6934,1.62
16-Apr-97,1.536247912,1.962114292,1.368854186,1.339904543,1.070609664,0.882924349,0.352002469,6,7,8.5,2.5,2.42,1.88,0.6942,1.6248
23-Apr-97,1.608894984,1.973956899,1.41686546,1.431764079,0.844564393,0.871182589,-0.675384217,6,7,8.5,2.5,2.42,1.88,0.6925,1.623
30-Apr-97,1.716222354,1.988879163,1.548409702,1.479420529,1.435849021,0.804653211,-0.031608003,6,7,8.5,2.5,2.42,1.88,0.6909,1.6245
07-May-97,1.758142749,2.041751162,1.616223846,1.579568143,-1.146072079,0.943789799,-0.675384217,6,7.25,8.5,2.23,2.62,1.59,0.6917,1.6135
14-May-97,1.8677887,1.991854289,1.713196171,1.726977538,2.598752759,1.009426019,0.331740483,6,7.25,8.5,2.23,2.62,1.59,0.698,1.647
21-May-97,1.870265864,2.008872006,1.728914996,1.682675785,1.989082161,0.91298674,-0.675384217,6,7.25,8.5,2.23,2.62,1.59,0.6988,1.645
28-May-97,1.906652287,0.745196339,1.766241268,1.717702783,-1.146072079,0.935577102,0.261904515,6,7.25,8.5,2.23,2.62,1.59,0.6994,1.6407
04-Jun-97,1.858765918,1.40605049,1.732524152,1.598906993,1.389885137,0.899698292,0.033498062,6,7.25,8.5,2.3,2.94,1.68,0.6989,1.6332
11-Jun-97,2.026190489,1.727429968,1.87242644,1.764372558,1.237385825,0.781191476,-0.108623083,6,7.5,8.5,2.3,2.94,1.68,0.7047,1.638
18-Jun-97,2.10432232,2.30504011,1.964982298,1.697475925,1.402202093,0.763001551,-0.082214138,6,7.5,8.5,2.3,2.94,1.68,0.7015,1.6383
25-Jun-97,2.088611741,2.684997395,1.964649876,1.680702433,2.202144694,0.84735052,0.115874976,6,7.5,8.5,2.3,2.94,1.68,0.7006,1.6633
02-Jul-97,2.146248184,1.732387974,2.036073176,1.79061814,1.030279955,0.727645565,-0.151734141,6,7.5,8.5,2.23,3.35,2.06,0.6993,1.6755
09-Jul-97,2.171976786,1.199586437,2.052741778,1.801471576,2.00577871,0.758274349,0.409469836,6,7.5,8.5,2.23,3.35,2.06,0.6949,1.6885
16-Jul-97,2.279402586,2.495422405,2.190697021,2.000582793,2.110216927,0.616501855,0.174292153,6,7.75,8.5,2.23,3.35,2.06,0.6906,1.6787
23-Jul-97,2.306459998,3.466913419,2.190554555,1.912077955,2.821976781,0.740236914,0.526915057,6,7.75,8.5,2.23,3.35,2.06,0.6811,1.6795
30-Jul-97,2.397524484,2.125138298,2.265254588,1.964174448,1.203079358,0.722199479,0.932294573,6,7.75,8.5,2.23,3.35,2.06,0.6828,1.629
06-Aug-97,2.399941496,1.688512112,2.303388172,2.061756705,1.540075019,0.705229477,0.26350349,6,7.75,8.5,2.23,3.53,2.33,0.6796,1.6022
13-Aug-97,2.218944472,2.857200869,2.1215057,2.039457827,2.139249157,0.523896621,0.307125836,6,8,8.5,2.23,3.53,2.33,0.6642,1.5835
20-Aug-97,2.269750942,2.580810112,2.203803957,1.994860072,0.996628866,0.673206496,0.562069536,6,8,8.5,2.23,3.53,2.33,0.6642,1.5935
27-Aug-97,2.14184616,1.637669631,2.081994938,1.944046258,-1.146072079,0.612297478,0.240001424,6,8,8.5,2.23,3.53,2.33,0.6631,1.6135
03-Sep-97,2.200527059,1.082746026,2.149239215,2.013113578,1.151092233,0.403647057,1.559675066,6,8,8.5,2.15,3.58,2.43,0.6595,1.5855
10-Sep-97,2.104634016,1.907626076,2.10730652,1.942368909,0.473045884,0.674753184,2.385663621,6,8,8.5,2.15,3.58,2.43,0.6637,1.5866
17-Sep-97,2.196043009,3.067836531,2.221137404,2.048831249,0.796584439,0.599836834,0.354449763,6,8,8.5,2.15,3.58,2.43,0.659,1.6015
24-Sep-97,2.207127361,3.034939685,2.22816576,2.112077181,1.373496512,0.57864067,0.729121292,6,8,8.5,2.15,3.58,2.43,0.6616,1.6138
01-Oct-97,2.266617576,2.004163267,2.280071124,2.348780753,2.489031983,0.668457509,0.372245306,6,8,8.5,2.08,3.71,2.52,0.6519,1.6154
08-Oct-97,2.310123794,2.445152435,2.367593159,2.294513573,1.408125467,0.538383208,0.47718405,6,8,8.5,2.08,3.71,2.52,0.6421,1.622
15-Oct-97,2.289847141,1.427675631,2.329032176,2.296092255,1.284595969,0.479565486,0.286764273,6,8,8.5,2.08,3.71,2.52,0.646,1.6233
22-Oct-97,2.277089472,3.780234327,2.3421866,2.182723182,0.940301678,0.210855636,0.536079962,6,8,8.5,2.08,3.71,2.52,0.6294,1.6318
29-Oct-97,1.988371358,6.312644982,2.107923876,1.90941393,1.987053608,-0.203678594,1.200267528,6,8,8.5,2.08,3.71,2.52,0.6337,1.672
05-Nov-97,2.090028045,3.121726505,2.21999767,1.945427604,1.026272783,0.141886412,-0.675384217,6,8,8.5,1.83,3.7,2.33,0.6355,1.6815
12-Nov-97,1.930762256,2.416613745,2.045238533,1.760031184,1.305659628,0.110887294,0.001637281,6,8.25,8.5,1.83,3.7,2.33,0.6335,1.7045
19-Nov-97,2.107619737,2.713317372,2.228688138,1.868269541,1.243169801,0.100387241,0.400444721,6,8.25,8.5,1.83,3.7,2.33,0.6242,1.691
26-Nov-97,2.145920083,2.377925858,2.26216781,1.928555445,1.220714243,0.040654578,1.121959863,6,8.25,8.5,1.83,3.7,2.33,0.627,1.6736
03-Dec-97,2.275645827,1.02012044,2.381507406,2.006996187,0.86048281,0.133760852,0.468810015,6.5,8.25,8.5,1.7,3.63,2.04,0.6187,1.684
10-Dec-97,2.246543251,2.440023962,2.348360156,2.164864347,1.978302744,0.149510931,0.971757669,6.5,8.25,8.5,1.7,3.63,2.04,0.6179,1.6504
17-Dec-97,2.234851912,2.473758667,2.328177376,2.224163574,1.647113944,-0.142421027,0.591754945,6.5,8.25,8.5,1.7,3.63,2.04,0.5945,1.6512
24-Dec-97,2.072288707,2.307981464,2.172223841,2.04962059,0.827568242,-0.134905429,0.181963405,6.5,8.25,8.5,1.7,3.63,2.04,0.5997,1.669
31-Dec-97,2.207969487,-0.077451563,2.351399446,2.169600392,-1.146072079,-0.228839509,-0.675384217,6.5,8.25,8.5,1.7,3.63,2.04,0.5944,1.6508
07-Jan-98,2.204699412,-0.412725681,2.320864086,2.257019885,-1.146072079,-0.581266582,-0.675384217,7,8.25,8.5,1.57,3.3,1.2,0.578,1.6256
14-Jan-98,2.140402515,1.897061969,2.292085814,2.141381458,2.077098463,-0.853113377,2.148860154,7,8.25,8.5,1.57,3.3,1.2,0.5752,1.6295
21-Jan-98,2.145712286,2.143302645,2.353204024,2.304577668,2.505605779,-0.70469666,3.061641476,7.5,8.25,8.5,1.57,3.3,1.2,0.5703,1.6312
28-Jan-98,2.211917638,3.157875083,2.38478414,2.403541271,1.982051925,-0.816842449,-0.675384217,7.5,8.25,8.5,1.57,3.3,1.2,0.5812,1.6425
04-Feb-98,2.329071638,2.85661871,2.52459145,2.623767354,2.281393487,-0.456725503,-0.675384217,7.5,8.25,8.5,1.44,3.42,0.92,0.5997,1.657
11-Feb-98,2.43014868,2.233423213,2.586849392,2.635706134,1.740339986,-0.029708845,-0.675384217,7.5,8.25,8.5,1.44,3.42,0.92,0.6126,1.6325
18-Feb-98,2.50479717,1.292087106,2.64416849,2.749667212,1.558924955,-0.208928621,3.909885471,7.5,8.25,8.5,1.44,3.42,0.92,0.607,1.638
25-Feb-98,2.508471903,2.038346654,2.695551476,2.771078081,1.865290511,-0.112554695,3.431073728,7.5,8.25,8.5,1.44,3.42,0.92,0.6122,1.6427
04-Mar-98,2.553017109,2.171292946,2.716589057,2.759237969,2.394447331,-0.138107727,2.463281908,7.5,8.25,8.5,1.37,3.47,1.02,0.6103,1.6467
11-Mar-98,2.627665599,2.277319983,2.816980583,2.854649538,2.035855385,-0.12427467,1.925309991,7.5,8.25,8.5,1.37,3.47,1.02,0.6107,1.6483
18-Mar-98,2.682157739,1.7968115,2.897949151,2.927466227,2.087707274,0.022682496,1.130224746,7.5,8.25,8.5,1.37,3.47,1.02,0.6227,1.6718
25-Mar-98,2.7354195,2.538687161,2.975878429,2.990810826,2.428447956,0.070433772,3.11228208,7,8.25,8.5,1.37,3.47,1.02,0.626,1.6742
01-Apr-98,2.732969677,2.602830864,3.005416522,3.039947291,2.274433991,-0.075739158,1.058060211,7,8.25,8.5,1.44,4.03,0.65,0.616,1.6715
08-Apr-98,2.745634383,3.687228691,2.97454874,3.077046309,2.730945738,-0.134622232,-0.675384217,7,8.25,8.5,1.44,4.03,0.65,0.6268,1.6763
15-Apr-98,2.893711921,1.841353148,3.058461619,3.095694485,-1.146072079,-0.198123587,-0.675384217,7,8.25,8.5,1.44,4.03,0.65,0.6266,1.6855
22-Apr-98,2.901613691,2.845776388,3.111744161,2.954599817,1.479867575,-0.34717205,0.637206059,7,8.25,8.5,1.44,4.03,0.65,0.6303,1.6717
29-Apr-98,2.778466376,3.121842294,2.941211535,2.857905569,1.612249885,-0.381220976,0.406325503,7,8.25,8.5,1.44,4.03,0.65,0.6293,1.6697
06-May-98,2.834861503,1.108922305,2.990077609,3.015083056,-1.146072079,-0.381220976,-0.675384217,7,8.25,8.5,1.69,4.21,2.33,0.6177,1.6585
13-May-98,2.920818548,1.340112062,3.05627713,2.995842874,1.244470156,-0.381220976,-0.675384217,7,8.25,8.5,1.69,4.21,2.33,0.6024,1.632
20-May-98,2.898748274,2.819225404,3.057226908,2.931215596,1.678118552,-0.381220976,0.536999134,7.5,8.25,8.5,1.69,4.21,2.33,0.6064,1.633
27-May-98,2.770291188,1.11544185,2.9298142,2.894511249,-1.146072079,-0.381220976,0.660955152,7.5,8.25,8.5,1.69,4.21,2.33,0.5997,1.6313
03-Jun-98,2.697687862,1.937919286,2.884699749,2.922335512,1.643366843,-0.381220976,0.315710515,7.5,8.25,8.5,2.99,4.03,2.33,0.5963,1.6393
10-Jun-98,2.789501513,2.047786646,3.025029437,3.010149676,1.487981785,-0.381220976,-0.126412881,7.5,8.5,8.5,2.99,4.03,2.33,0.5732,1.6295
